arch,workload,layer,cache_type,associativity,size_bytes,inner_dim,layout,line_size,mean_hit_rate,n_samples
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,16384,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,32768,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,65536,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,16384,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,32768,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,65536,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,16384,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,32768,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,65536,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,fully_associative,0,16384,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,fully_associative,0,32768,cout,cin_cout_2d,16,0.056305,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,fully_associative,0,65536,cout,cin_cout_2d,16,0.883873,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,16384,cout,cin_cout_2d,32,0.400818,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,32768,cout,cin_cout_2d,32,0.400818,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,65536,cout,cin_cout_2d,32,0.400818,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,16384,cout,cin_cout_2d,32,0.400818,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,32768,cout,cin_cout_2d,32,0.400818,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,65536,cout,cin_cout_2d,32,0.400818,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,16384,cout,cin_cout_2d,32,0.400818,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,32768,cout,cin_cout_2d,32,0.400818,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,65536,cout,cin_cout_2d,32,0.400818,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,fully_associative,0,16384,cout,cin_cout_2d,32,0.400818,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,fully_associative,0,32768,cout,cin_cout_2d,32,0.418176,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,fully_associative,0,65536,cout,cin_cout_2d,32,0.771371,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,16384,cout,cin_cout_2d,64,0.687579,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,32768,cout,cin_cout_2d,64,0.687579,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,65536,cout,cin_cout_2d,64,0.687579,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,16384,cout,cin_cout_2d,64,0.687579,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,32768,cout,cin_cout_2d,64,0.687579,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,65536,cout,cin_cout_2d,64,0.687579,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,16384,cout,cin_cout_2d,64,0.687579,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,32768,cout,cin_cout_2d,64,0.687579,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,65536,cout,cin_cout_2d,64,0.687579,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,fully_associative,0,16384,cout,cin_cout_2d,64,0.687579,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,fully_associative,0,32768,cout,cin_cout_2d,64,0.696935,5
loas,resnet19_T4_all,layer_19_layer3_1_conv2,fully_associative,0,65536,cout,cin_cout_2d,64,0.884327,5
