arch,workload,layer,cache_type,associativity,size_bytes,inner_dim,layout,line_size,mean_hit_rate,n_samples
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,4,16384,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,4,32768,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,4,65536,cout,cin_cout_2d,16,0.000291,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,16,16384,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,16,32768,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,16,65536,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,32,16384,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,32,32768,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,32,65536,cout,cin_cout_2d,16,0.000000,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,fully_associative,0,16384,cout,cin_cout_2d,16,0.144187,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,fully_associative,0,32768,cout,cin_cout_2d,16,0.950216,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,fully_associative,0,65536,cout,cin_cout_2d,16,0.970559,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,4,16384,cout,cin_cout_2d,32,0.317636,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,4,32768,cout,cin_cout_2d,32,0.317636,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,4,65536,cout,cin_cout_2d,32,0.317636,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,16,16384,cout,cin_cout_2d,32,0.317636,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,16,32768,cout,cin_cout_2d,32,0.317636,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,16,65536,cout,cin_cout_2d,32,0.317636,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,32,16384,cout,cin_cout_2d,32,0.317636,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,32,32768,cout,cin_cout_2d,32,0.317636,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,32,65536,cout,cin_cout_2d,32,0.317636,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,fully_associative,0,16384,cout,cin_cout_2d,32,0.321804,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,fully_associative,0,32768,cout,cin_cout_2d,32,0.841812,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,fully_associative,0,65536,cout,cin_cout_2d,32,0.985199,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,4,16384,cout,cin_cout_2d,64,0.607984,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,4,32768,cout,cin_cout_2d,64,0.607984,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,4,65536,cout,cin_cout_2d,64,0.607984,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,16,16384,cout,cin_cout_2d,64,0.607984,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,16,32768,cout,cin_cout_2d,64,0.607984,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,16,65536,cout,cin_cout_2d,64,0.607984,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,32,16384,cout,cin_cout_2d,64,0.607984,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,32,32768,cout,cin_cout_2d,64,0.607984,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,set_associative,32,65536,cout,cin_cout_2d,64,0.607984,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,fully_associative,0,16384,cout,cin_cout_2d,64,0.610441,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,fully_associative,0,32768,cout,cin_cout_2d,64,0.735841,5
loas,resnet19_T4_all,layer_11_layer2_1_conv1,fully_associative,0,65536,cout,cin_cout_2d,64,0.992600,5
