arch,workload,layer,cache_type,associativity,size_bytes,inner_dim,layout,line_size,mean_hit_rate,n_samples
loas,resnet19_T4_all,layer_07_layer1_2_conv2,set_associative,32,65536,cout,cout_only,32,0.563827,5
loas,resnet19_T4_all,layer_07_layer1_2_conv2,fully_associative,0,16384,cout,cout_only,32,0.705461,5
loas,resnet19_T4_all,layer_07_layer1_2_conv2,fully_associative,0,32768,cout,cout_only,32,0.964381,5
loas,resnet19_T4_all,layer_07_layer1_2_conv2,fully_associative,0,65536,cout,cout_only,32,0.993125,5
loas,resnet19_T4_all,layer_07_layer1_2_conv2,set_associative,4,16384,cout,cout_only,64,0.014238,5
loas,resnet19_T4_all,layer_07_layer1_2_conv2,set_associative,4,32768,cout,cout_only,64,0.065470,5
loas,resnet19_T4_all,layer_07_layer1_2_conv2,set_associative,4,65536,cout,cout_only,64,0.159600,5
loas,resnet19_T4_all,layer_07_layer1_2_conv2,set_associative,16,16384,cout,cout_only,64,0.005010,5
loas,resnet19_T4_all,layer_07_layer1_2_conv2,set_associative,16,32768,cout,cout_only,64,0.102310,5
loas,resnet19_T4_all,layer_07_layer1_2_conv2,set_associative,16,65536,cout,cout_only,64,0.457116,5
