arch,workload,layer,cache_type,associativity,size_bytes,inner_dim,line_size,sample_idx,hit_rate
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,8192,kh,16,0,0.000530
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,16384,kh,16,0,0.000530
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,32768,kh,16,0,0.000530
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,65536,kh,16,0,0.000530
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,8192,kh,16,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,16384,kh,16,0,0.000909
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,32768,kh,16,0,0.004915
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,65536,kh,16,0,0.004915
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,8192,kh,16,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,16384,kh,16,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,32768,kh,16,0,0.013064
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,65536,kh,16,0,0.355833
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,8192,kh,16,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,16384,kh,16,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,32768,kh,16,0,0.005377
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,65536,kh,16,0,0.359387
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,8192,kw,16,0,0.003135
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,16384,kw,16,0,0.003135
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,32768,kw,16,0,0.003135
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,65536,kw,16,0,0.003135
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,8192,kw,16,0,0.003154
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,16384,kw,16,0,0.106092
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,32768,kw,16,0,0.119968
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,65536,kw,16,0,0.119968
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,8192,kw,16,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,16384,kw,16,0,0.052057
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,32768,kw,16,0,0.442713
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,65536,kw,16,0,0.509943
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,8192,kw,16,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,16384,kw,16,0,0.027573
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,32768,kw,16,0,0.454508
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,65536,kw,16,0,0.501261
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,8192,cin,16,0,0.807845
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,16384,cin,16,0,0.807845
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,32768,cin,16,0,0.807845
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,65536,cin,16,0,0.807845
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,8192,cin,16,0,0.808575
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,16384,cin,16,0,0.808575
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,32768,cin,16,0,0.808575
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,65536,cin,16,0,0.808575
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,8192,cin,16,0,0.811555
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,16384,cin,16,0,0.811555
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,32768,cin,16,0,0.811555
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,65536,cin,16,0,0.811555
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,8192,cin,16,0,0.807667
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,16384,cin,16,0,0.821141
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,32768,cin,16,0,0.821141
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,65536,cin,16,0,0.821141
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,8192,cout,16,0,0.939693
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,16384,cout,16,0,0.939693
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,32768,cout,16,0,0.939693
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,65536,cout,16,0,0.939693
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,8192,cout,16,0,0.945192
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,16384,cout,16,0,0.967677
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,32768,cout,16,0,0.968000
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,65536,cout,16,0,0.968000
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,8192,cout,16,0,0.942969
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,16384,cout,16,0,0.972806
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,32768,cout,16,0,0.994818
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,65536,cout,16,0,0.996455
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,8192,cout,16,0,0.942283
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,16384,cout,16,0,0.975364
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,32768,cout,16,0,0.995128
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,65536,cout,16,0,0.996455
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,8192,kh,32,0,0.000005
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,16384,kh,32,0,0.000530
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,32768,kh,32,0,0.000530
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,65536,kh,32,0,0.000530
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,8192,kh,32,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,16384,kh,32,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,32768,kh,32,0,0.000909
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,65536,kh,32,0,0.004915
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,8192,kh,32,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,16384,kh,32,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,32768,kh,32,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,65536,kh,32,0,0.013064
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,8192,kh,32,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,16384,kh,32,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,32768,kh,32,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,65536,kh,32,0,0.005377
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,8192,kw,32,0,0.001375
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,16384,kw,32,0,0.003135
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,32768,kw,32,0,0.003135
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,65536,kw,32,0,0.003135
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,8192,kw,32,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,16384,kw,32,0,0.003154
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,32768,kw,32,0,0.106092
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,65536,kw,32,0,0.119968
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,8192,kw,32,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,16384,kw,32,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,32768,kw,32,0,0.052057
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,65536,kw,32,0,0.442713
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,8192,kw,32,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,16384,kw,32,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,32768,kw,32,0,0.027573
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,65536,kw,32,0,0.454508
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,8192,cin,32,0,0.903824
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,16384,cin,32,0,0.903824
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,32768,cin,32,0,0.903824
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,65536,cin,32,0,0.903824
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,8192,cin,32,0,0.904554
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,16384,cin,32,0,0.904554
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,32768,cin,32,0,0.904554
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,65536,cin,32,0,0.904554
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,8192,cin,32,0,0.903647
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,16384,cin,32,0,0.907547
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,32768,cin,32,0,0.907547
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,65536,cin,32,0,0.907547
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,8192,cin,32,0,0.903647
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,16384,cin,32,0,0.904245
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,32768,cin,32,0,0.917106
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,65536,cin,32,0,0.917106
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,8192,cout,32,0,0.939608
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,16384,cout,32,0,0.939737
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,32768,cout,32,0,0.939737
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,65536,cout,32,0,0.939737
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,8192,cout,32,0,0.937975
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,16384,cout,32,0,0.945265
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,32768,cout,32,0,0.967958
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,65536,cout,32,0,0.968289
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,8192,cout,32,0,0.937600
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,16384,cout,32,0,0.943025
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,32768,cout,32,0,0.973044
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,65536,cout,32,0,0.996095
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,8192,cout,32,0,0.937587
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,16384,cout,32,0,0.942333
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,32768,cout,32,0,0.975602
loas,vgg16_T4_all,layer_06_features_20,set_associative,32,65536,cout,32,0,0.996388
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,8192,kh,64,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,16384,kh,64,0,0.000005
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,32768,kh,64,0,0.000530
loas,vgg16_T4_all,layer_06_features_20,direct_mapped,0,65536,kh,64,0,0.000530
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,8192,kh,64,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,16384,kh,64,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,32768,kh,64,0,0.000000
loas,vgg16_T4_all,layer_06_features_20,set_associative,4,65536,kh,64,0,0.000909
loas,vgg16_T4_all,layer_06_features_20,set_associative,16,8192,kh,64,0,0.000000
