arch,workload,layer,cache_type,associativity,size_bytes,inner_dim,line_size,sample_idx,hit_rate
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,8192,kh,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,16384,kh,16,0,0.000119
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,32768,kh,16,0,0.000119
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,65536,kh,16,0,0.000119
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,8192,kh,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,16384,kh,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,32768,kh,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,65536,kh,16,0,0.000610
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,8192,kh,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,16384,kh,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,32768,kh,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,65536,kh,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,8192,kh,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,16384,kh,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,32768,kh,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,65536,kh,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,8192,kw,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,16384,kw,16,0,0.000320
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,32768,kw,16,0,0.000320
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,65536,kw,16,0,0.000320
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,8192,kw,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,16384,kw,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,32768,kw,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,65536,kw,16,0,0.002522
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,8192,kw,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,16384,kw,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,32768,kw,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,65536,kw,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,8192,kw,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,16384,kw,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,32768,kw,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,65536,kw,16,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,8192,cin,16,0,0.919987
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,16384,cin,16,0,0.919987
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,32768,cin,16,0,0.919987
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,65536,cin,16,0,0.919987
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,8192,cin,16,0,0.920125
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,16384,cin,16,0,0.920125
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,32768,cin,16,0,0.920125
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,65536,cin,16,0,0.920125
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,8192,cin,16,0,0.919956
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,16384,cin,16,0,0.920932
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,32768,cin,16,0,0.920932
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,65536,cin,16,0,0.920932
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,8192,cin,16,0,0.919956
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,16384,cin,16,0,0.919956
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,32768,cin,16,0,0.923458
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,65536,cin,16,0,0.923458
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,8192,cout,16,0,0.937645
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,16384,cout,16,0,0.937683
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,32768,cout,16,0,0.937683
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,65536,cout,16,0,0.937683
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,8192,cout,16,0,0.937503
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,16384,cout,16,0,0.938080
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,32768,cout,16,0,0.947268
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,65536,cout,16,0,0.947441
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,8192,cout,16,0,0.937500
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,16384,cout,16,0,0.937686
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,32768,cout,16,0,0.943472
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,16,65536,cout,16,0,0.988795
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,8192,cout,16,0,0.937500
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,16384,cout,16,0,0.937541
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,32768,cout,16,0,0.942570
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,32,65536,cout,16,0,0.990420
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,8192,kh,32,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,16384,kh,32,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,32768,kh,32,0,0.000119
loas,resnet19_T4_all,layer_19_layer3_1_conv2,direct_mapped,0,65536,kh,32,0,0.000119
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,8192,kh,32,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,16384,kh,32,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,32768,kh,32,0,0.000000
loas,resnet19_T4_all,layer_19_layer3_1_conv2,set_associative,4,65536,kh,32,0,0.000000
