arch,workload,layer,cache_type,associativity,size_bytes,inner_dim,line_size,sample_idx,hit_rate
ptb,vgg16_T4_all,layer_05_features_17,direct_mapped,0,8192,kh,16,0,0.000502
ptb,vgg16_T4_all,layer_05_features_17,direct_mapped,0,16384,kh,16,0,0.000502
ptb,vgg16_T4_all,layer_05_features_17,direct_mapped,0,32768,kh,16,0,0.000502
ptb,vgg16_T4_all,layer_05_features_17,direct_mapped,0,65536,kh,16,0,0.000502
ptb,vgg16_T4_all,layer_05_features_17,set_associative,4,8192,kh,16,0,0.000000
ptb,vgg16_T4_all,layer_05_features_17,set_associative,4,16384,kh,16,0,0.000721
ptb,vgg16_T4_all,layer_05_features_17,set_associative,4,32768,kh,16,0,0.005211
ptb,vgg16_T4_all,layer_05_features_17,set_associative,4,65536,kh,16,0,0.005211
ptb,vgg16_T4_all,layer_05_features_17,set_associative,16,8192,kh,16,0,0.000000
ptb,vgg16_T4_all,layer_05_features_17,set_associative,16,16384,kh,16,0,0.000000
ptb,vgg16_T4_all,layer_05_features_17,set_associative,16,32768,kh,16,0,0.014418
ptb,vgg16_T4_all,layer_05_features_17,set_associative,16,65536,kh,16,0,0.367447
ptb,vgg16_T4_all,layer_05_features_17,set_associative,32,8192,kh,16,0,0.000000
ptb,vgg16_T4_all,layer_05_features_17,set_associative,32,16384,kh,16,0,0.000000
ptb,vgg16_T4_all,layer_05_features_17,set_associative,32,32768,kh,16,0,0.005620
ptb,vgg16_T4_all,layer_05_features_17,set_associative,32,65536,kh,16,0,0.377929
ptb,vgg16_T4_all,layer_05_features_17,direct_mapped,0,8192,kw,16,0,0.003724
ptb,vgg16_T4_all,layer_05_features_17,direct_mapped,0,16384,kw,16,0,0.003724
ptb,vgg16_T4_all,layer_05_features_17,direct_mapped,0,32768,kw,16,0,0.003724
ptb,vgg16_T4_all,layer_05_features_17,direct_mapped,0,65536,kw,16,0,0.003724
ptb,vgg16_T4_all,layer_05_features_17,set_associative,4,8192,kw,16,0,0.002662
ptb,vgg16_T4_all,layer_05_features_17,set_associative,4,16384,kw,16,0,0.107743
ptb,vgg16_T4_all,layer_05_features_17,set_associative,4,32768,kw,16,0,0.121434
ptb,vgg16_T4_all,layer_05_features_17,set_associative,4,65536,kw,16,0,0.121434
ptb,vgg16_T4_all,layer_05_features_17,set_associative,16,8192,kw,16,0,0.000000
ptb,vgg16_T4_all,layer_05_features_17,set_associative,16,16384,kw,16,0,0.052065
ptb,vgg16_T4_all,layer_05_features_17,set_associative,16,32768,kw,16,0,0.432434
ptb,vgg16_T4_all,layer_05_features_17,set_associative,16,65536,kw,16,0,0.493509
ptb,vgg16_T4_all,layer_05_features_17,set_associative,32,8192,kw,16,0,0.000000
ptb,vgg16_T4_all,layer_05_features_17,set_associative,32,16384,kw,16,0,0.018085
ptb,vgg16_T4_all,layer_05_features_17,set_associative,32,32768,kw,16,0,0.439743
ptb,vgg16_T4_all,layer_05_features_17,set_associative,32,65536,kw,16,0,0.484862
ptb,vgg16_T4_all,layer_05_features_17,direct_mapped,0,8192,cin,16,0,0.803065
ptb,vgg16_T4_all,layer_05_features_17,direct_mapped,0,16384,cin,16,0,0.803065
ptb,vgg16_T4_all,layer_05_features_17,direct_mapped,0,32768,cin,16,0,0.803065
ptb,vgg16_T4_all,layer_05_features_17,direct_mapped,0,65536,cin,16,0,0.803065
ptb,vgg16_T4_all,layer_05_features_17,set_associative,4,8192,cin,16,0,0.803810
ptb,vgg16_T4_all,layer_05_features_17,set_associative,4,16384,cin,16,0,0.803810
ptb,vgg16_T4_all,layer_05_features_17,set_associative,4,32768,cin,16,0,0.803810
ptb,vgg16_T4_all,layer_05_features_17,set_associative,4,65536,cin,16,0,0.803810
ptb,vgg16_T4_all,layer_05_features_17,set_associative,16,8192,cin,16,0,0.806856
ptb,vgg16_T4_all,layer_05_features_17,set_associative,16,16384,cin,16,0,0.806856
ptb,vgg16_T4_all,layer_05_features_17,set_associative,16,32768,cin,16,0,0.806856
ptb,vgg16_T4_all,layer_05_features_17,set_associative,16,65536,cin,16,0,0.806856
ptb,vgg16_T4_all,layer_05_features_17,set_associative,32,8192,cin,16,0,0.802884
ptb,vgg16_T4_all,layer_05_features_17,set_associative,32,16384,cin,16,0,0.816507
ptb,vgg16_T4_all,layer_05_features_17,set_associative,32,32768,cin,16,0,0.816507
