arch,workload,layer,cache_type,associativity,size_bytes,inner_dim,line_size,sample_idx,hit_rate
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,direct_mapped,0,8192,kh,16,0,0.000110
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,direct_mapped,0,16384,kh,16,0,0.000110
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,direct_mapped,0,32768,kh,16,0,0.000110
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,direct_mapped,0,65536,kh,16,0,0.000110
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,4,8192,kh,16,0,0.000000
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,4,16384,kh,16,0,0.000000
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,4,32768,kh,16,0,0.001125
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,4,65536,kh,16,0,0.001125
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,16,8192,kh,16,0,0.000000
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,16,16384,kh,16,0,0.000000
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,16,32768,kh,16,0,0.000000
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,16,65536,kh,16,0,0.000011
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,32,8192,kh,16,0,0.000000
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,32,16384,kh,16,0,0.000000
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,32,32768,kh,16,0,0.000000
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,32,65536,kh,16,0,0.000000
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,direct_mapped,0,8192,kw,16,0,0.000546
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,direct_mapped,0,16384,kw,16,0,0.000546
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,direct_mapped,0,32768,kw,16,0,0.000546
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,direct_mapped,0,65536,kw,16,0,0.000546
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,4,8192,kw,16,0,0.000000
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,4,16384,kw,16,0,0.000000
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,4,32768,kw,16,0,0.008185
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,4,65536,kw,16,0,0.008185
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,16,8192,kw,16,0,0.000000
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,16,16384,kw,16,0,0.000000
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,16,32768,kw,16,0,0.000000
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,16,65536,kw,16,0,0.045189
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,32,8192,kw,16,0,0.000000
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,32,16384,kw,16,0,0.000000
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,32,32768,kw,16,0,0.000000
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,32,65536,kw,16,0,0.046154
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,direct_mapped,0,8192,cin,16,0,0.682650
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,direct_mapped,0,16384,cin,16,0,0.682650
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,direct_mapped,0,32768,cin,16,0,0.682650
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,direct_mapped,0,65536,cin,16,0,0.682650
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,4,8192,cin,16,0,0.682608
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,4,16384,cin,16,0,0.682817
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,4,32768,cin,16,0,0.682817
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,4,65536,cin,16,0,0.682817
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,16,8192,cin,16,0,0.682608
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,16,16384,cin,16,0,0.682608
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,16,32768,cin,16,0,0.682608
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,16,65536,cin,16,0,0.683534
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,32,8192,cin,16,0,0.682608
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,32,16384,cin,16,0,0.682608
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,32,32768,cin,16,0,0.682608
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,set_associative,32,65536,cin,16,0,0.682608
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,direct_mapped,0,8192,cout,16,0,0.937569
spinalflow,resnet19_T4_all,layer_09_layer2_0_conv2,direct_mapped,0,16384,cout,16,0,0.937569
