arch_config,workload,layer,sample_idx,cache_type,associativity,l1_size_bytes,l2_size_bytes,l1_hits,l1_accesses,l1_hit_rate,l2_hits,l2_accesses,l2_hit_rate,overall_hit_rate,n_cores
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,3,set_associative,32,16384,524288,10330624,14295552,0.7226460370330575,3192448,3964928,0.8051717458677686,0.9459636116184951,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,3,set_associative,32,16384,1048576,10330624,14295552,0.7226460370330575,3473792,3964928,0.8761299070247934,0.9656441388202428,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,3,set_associative,32,32768,131072,10330624,14295552,0.7226460370330575,2860032,3964928,0.7213326446280992,0.922710504638086,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,3,set_associative,32,32768,262144,10330624,14295552,0.7226460370330575,2916736,3964928,0.7356340392561983,0.9266770531141435,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,3,set_associative,32,32768,524288,10330624,14295552,0.7226460370330575,3192448,3964928,0.8051717458677686,0.9459636116184951,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,3,set_associative,32,32768,1048576,10330624,14295552,0.7226460370330575,3473792,3964928,0.8761299070247934,0.9656441388202428,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,3,set_associative,4,16384,131072,10330624,14295552,0.7226460370330575,2859136,3964928,0.7211066632231405,0.9226478277998639,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,3,set_associative,4,16384,262144,10330624,14295552,0.7226460370330575,2932096,3964928,0.7395080061983471,0.9277515131979513,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,3,set_associative,4,16384,524288,10330624,14295552,0.7226460370330575,3201920,3964928,0.8075606921487604,0.9466261953368432,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,3,set_associative,4,16384,1048576,10330624,14295552,0.7226460370330575,3616128,3964928,0.9120286673553719,0.9756008022635293,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,3,set_associative,4,32768,131072,10330624,14295552,0.7226460370330575,2859136,3964928,0.7211066632231405,0.9226478277998639,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,3,set_associative,4,32768,262144,10330624,14295552,0.7226460370330575,2932096,3964928,0.7395080061983471,0.9277515131979513,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,3,set_associative,4,32768,524288,10330624,14295552,0.7226460370330575,3201920,3964928,0.8075606921487604,0.9466261953368432,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,3,set_associative,4,32768,1048576,10330624,14295552,0.7226460370330575,3616128,3964928,0.9120286673553719,0.9756008022635293,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,fully_associative,0,16384,131072,13251712,13841536,0.9573873882204981,291116,589824,0.4935641818576389,0.9784194470902652,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,fully_associative,0,16384,262144,13251712,13841536,0.9573873882204981,312000,589824,0.5289713541666666,0.9799282391780797,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,fully_associative,0,16384,524288,13251712,13841536,0.9573873882204981,380693,589824,0.6454349093967013,0.9848910554435577,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,fully_associative,0,16384,1048576,13251712,13841536,0.9573873882204981,473856,589824,0.8033854166666666,0.9916217390902281,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,fully_associative,0,32768,131072,13251712,13841536,0.9573873882204981,291116,589824,0.4935641818576389,0.9784194470902652,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,fully_associative,0,32768,262144,13251712,13841536,0.9573873882204981,312000,589824,0.5289713541666666,0.9799282391780797,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,fully_associative,0,32768,524288,13251712,13841536,0.9573873882204981,380693,589824,0.6454349093967013,0.9848910554435577,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,fully_associative,0,32768,1048576,13251712,13841536,0.9573873882204981,473856,589824,0.8033854166666666,0.9916217390902281,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,set_associative,32,16384,131072,9876608,13841536,0.7135485541489037,2780288,3964928,0.7012202995867769,0.9144141228256748,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,set_associative,32,16384,262144,9876608,13841536,0.7135485541489037,2908416,3964928,0.7335356404958677,0.923670898952255,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,set_associative,32,16384,524288,9876608,13841536,0.7135485541489037,3180672,3964928,0.8022017045454546,0.9433403922801631,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,set_associative,32,16384,1048576,9876608,13841536,0.7135485541489037,3457664,3964928,0.8720622417355371,0.9633520441661966,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,set_associative,32,32768,131072,9876608,13841536,0.7135485541489037,2780288,3964928,0.7012202995867769,0.9144141228256748,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,set_associative,32,32768,262144,9876608,13841536,0.7135485541489037,2908416,3964928,0.7335356404958677,0.923670898952255,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,set_associative,32,32768,524288,9876608,13841536,0.7135485541489037,3180672,3964928,0.8022017045454546,0.9433403922801631,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,set_associative,32,32768,1048576,9876608,13841536,0.7135485541489037,3457664,3964928,0.8720622417355371,0.9633520441661966,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,set_associative,4,16384,131072,9876608,13841536,0.7135485541489037,2802944,3964928,0.7069344008264463,0.9160509353875177,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,set_associative,4,16384,262144,9876608,13841536,0.7135485541489037,2935424,3964928,0.7403473657024794,0.9256221274864292,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,set_associative,4,16384,524288,9876608,13841536,0.7135485541489037,3223296,3964928,0.8129519628099173,0.9464198193032912,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,set_associative,4,16384,1048576,9876608,13841536,0.7135485541489037,3607040,3964928,0.9097365702479339,0.9741439100400417,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,set_associative,4,32768,131072,9876608,13841536,0.7135485541489037,2802944,3964928,0.7069344008264463,0.9160509353875177,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,set_associative,4,32768,262144,9876608,13841536,0.7135485541489037,2935424,3964928,0.7403473657024794,0.9256221274864292,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,set_associative,4,32768,524288,9876608,13841536,0.7135485541489037,3223296,3964928,0.8129519628099173,0.9464198193032912,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_15_layer3_0_conv1,4,set_associative,4,32768,1048576,9876608,13841536,0.7135485541489037,3607040,3964928,0.9097365702479339,0.9741439100400417,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,fully_associative,0,16384,131072,1100352,1895296,0.5805700006753562,428609,794944,0.5391687967957491,0.8067135687512663,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,fully_associative,0,16384,262144,1100352,1895296,0.5805700006753562,494000,794944,0.6214274213026326,0.8412153035726345,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,fully_associative,0,16384,524288,1100352,1895296,0.5805700006753562,599749,794944,0.7544544018194992,0.8970108099209834,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,fully_associative,0,16384,1048576,1100352,1895296,0.5805700006753562,718528,794944,0.903872474035907,0.9596812318498008,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,fully_associative,0,32768,131072,1100352,1895296,0.5805700006753562,428609,794944,0.5391687967957491,0.8067135687512663,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,fully_associative,0,32768,262144,1100352,1895296,0.5805700006753562,494000,794944,0.6214274213026326,0.8412153035726345,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,fully_associative,0,32768,524288,1100352,1895296,0.5805700006753562,599749,794944,0.7544544018194992,0.8970108099209834,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,fully_associative,0,32768,1048576,1100352,1895296,0.5805700006753562,718528,794944,0.903872474035907,0.9596812318498008,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,set_associative,32,16384,131072,1100352,1895296,0.5805700006753562,429888,794944,0.54077771515981,0.8073883973796178,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,set_associative,32,16384,262144,1100352,1895296,0.5805700006753562,497472,794944,0.6257950245551888,0.8430472074019045,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,set_associative,32,16384,524288,1100352,1895296,0.5805700006753562,606912,794944,0.7634650994283874,0.9007901668129938,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,set_associative,32,16384,1048576,1100352,1895296,0.5805700006753562,718528,794944,0.903872474035907,0.9596812318498008,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,set_associative,32,32768,131072,1100352,1895296,0.5805700006753562,429888,794944,0.54077771515981,0.8073883973796178,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,set_associative,32,32768,262144,1100352,1895296,0.5805700006753562,497472,794944,0.6257950245551888,0.8430472074019045,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,set_associative,32,32768,524288,1100352,1895296,0.5805700006753562,606912,794944,0.7634650994283874,0.9007901668129938,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,set_associative,32,32768,1048576,1100352,1895296,0.5805700006753562,718528,794944,0.903872474035907,0.9596812318498008,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,set_associative,4,16384,131072,1100352,1895296,0.5805700006753562,407552,794944,0.512680138475163,0.7956034308097522,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,set_associative,4,16384,262144,1100352,1895296,0.5805700006753562,535040,794944,0.6730536993800821,0.862868913351793,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,set_associative,4,16384,524288,1100352,1895296,0.5805700006753562,621312,794944,0.7815795829643346,0.9083879246302424,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,set_associative,4,16384,1048576,1100352,1895296,0.5805700006753562,718528,794944,0.903872474035907,0.9596812318498008,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,set_associative,4,32768,131072,1100352,1895296,0.5805700006753562,407552,794944,0.512680138475163,0.7956034308097522,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,set_associative,4,32768,262144,1100352,1895296,0.5805700006753562,535040,794944,0.6730536993800821,0.862868913351793,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,set_associative,4,32768,524288,1100352,1895296,0.5805700006753562,621312,794944,0.7815795829643346,0.9083879246302424,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,0,set_associative,4,32768,1048576,1100352,1895296,0.5805700006753562,718528,794944,0.903872474035907,0.9596812318498008,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,fully_associative,0,16384,131072,1216832,2017600,0.6031086439333861,343380,800768,0.4288133391943734,0.7733009516256939,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,fully_associative,0,16384,262144,1216832,2017600,0.6031086439333861,527892,800768,0.6592321371483376,0.8647521808088818,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,fully_associative,0,16384,524288,1216832,2017600,0.6031086439333861,607290,800768,0.7583844509271099,0.9041048770816812,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,fully_associative,0,16384,1048576,1216832,2017600,0.6031086439333861,725248,800768,0.905690537084399,0.9625693893735131,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,fully_associative,0,32768,131072,1216832,2017600,0.6031086439333861,343380,800768,0.4288133391943734,0.7733009516256939,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,fully_associative,0,32768,262144,1216832,2017600,0.6031086439333861,527892,800768,0.6592321371483376,0.8647521808088818,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,fully_associative,0,32768,524288,1216832,2017600,0.6031086439333861,607290,800768,0.7583844509271099,0.9041048770816812,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,fully_associative,0,32768,1048576,1216832,2017600,0.6031086439333861,725248,800768,0.905690537084399,0.9625693893735131,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,set_associative,32,16384,131072,1216832,2017600,0.6031086439333861,350656,800768,0.43789961636828645,0.7769072164948454,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,set_associative,32,16384,262144,1216832,2017600,0.6031086439333861,530432,800768,0.6624040920716112,0.8660111022997621,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,set_associative,32,16384,524288,1216832,2017600,0.6031086439333861,612032,800768,0.7643062659846548,0.9064551942902458,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,set_associative,32,16384,1048576,1216832,2017600,0.6031086439333861,725248,800768,0.905690537084399,0.9625693893735131,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,set_associative,32,32768,131072,1216832,2017600,0.6031086439333861,350656,800768,0.43789961636828645,0.7769072164948454,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,set_associative,32,32768,262144,1216832,2017600,0.6031086439333861,530432,800768,0.6624040920716112,0.8660111022997621,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,set_associative,32,32768,524288,1216832,2017600,0.6031086439333861,612032,800768,0.7643062659846548,0.9064551942902458,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,set_associative,32,32768,1048576,1216832,2017600,0.6031086439333861,725248,800768,0.905690537084399,0.9625693893735131,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,set_associative,4,16384,131072,1216832,2017600,0.6031086439333861,400384,800768,0.5,0.8015543219666931,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,set_associative,4,16384,262144,1216832,2017600,0.6031086439333861,541568,800768,0.6763107416879796,0.8715305313243458,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,set_associative,4,16384,524288,1216832,2017600,0.6031086439333861,625728,800768,0.7814098465473146,0.9132434575733545,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,set_associative,4,16384,1048576,1216832,2017600,0.6031086439333861,725248,800768,0.905690537084399,0.9625693893735131,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,set_associative,4,32768,131072,1216832,2017600,0.6031086439333861,400384,800768,0.5,0.8015543219666931,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,set_associative,4,32768,262144,1216832,2017600,0.6031086439333861,541568,800768,0.6763107416879796,0.8715305313243458,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,set_associative,4,32768,524288,1216832,2017600,0.6031086439333861,625728,800768,0.7814098465473146,0.9132434575733545,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,1,set_associative,4,32768,1048576,1216832,2017600,0.6031086439333861,725248,800768,0.905690537084399,0.9625693893735131,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,fully_associative,0,16384,131072,1227776,2029824,0.6048682053222348,355130,802048,0.4427789857963613,0.7798242606255518,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,fully_associative,0,16384,262144,1227776,2029824,0.6048682053222348,519701,802048,0.6479674533195021,0.8609007480451507,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,fully_associative,0,16384,524288,1227776,2029824,0.6048682053222348,610507,802048,0.7611851161027768,0.9056366463299281,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,fully_associative,0,16384,1048576,1227776,2029824,0.6048682053222348,726464,802048,0.9057612511969358,0.9627632740572581,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,fully_associative,0,32768,131072,1227776,2029824,0.6048682053222348,355130,802048,0.4427789857963613,0.7798242606255518,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,fully_associative,0,32768,262144,1227776,2029824,0.6048682053222348,519701,802048,0.6479674533195021,0.8609007480451507,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,fully_associative,0,32768,524288,1227776,2029824,0.6048682053222348,610507,802048,0.7611851161027768,0.9056366463299281,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,fully_associative,0,32768,1048576,1227776,2029824,0.6048682053222348,726464,802048,0.9057612511969358,0.9627632740572581,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,set_associative,32,16384,131072,1227776,2029824,0.6048682053222348,357824,802048,0.44613788700925633,0.7811514692899483,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,set_associative,32,16384,262144,1227776,2029824,0.6048682053222348,520896,802048,0.6494573890839451,0.8614894690377096,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,set_associative,32,16384,524288,1227776,2029824,0.6048682053222348,615488,802048,0.7673954676029365,0.9080905536637659,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,set_associative,32,16384,1048576,1227776,2029824,0.6048682053222348,726464,802048,0.9057612511969358,0.9627632740572581,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,set_associative,32,32768,131072,1227776,2029824,0.6048682053222348,357824,802048,0.44613788700925633,0.7811514692899483,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,set_associative,32,32768,262144,1227776,2029824,0.6048682053222348,520896,802048,0.6494573890839451,0.8614894690377096,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,set_associative,32,32768,524288,1227776,2029824,0.6048682053222348,615488,802048,0.7673954676029365,0.9080905536637659,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,set_associative,32,32768,1048576,1227776,2029824,0.6048682053222348,726464,802048,0.9057612511969358,0.9627632740572581,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,set_associative,4,16384,131072,1227776,2029824,0.6048682053222348,382976,802048,0.47749760612831155,0.7935426913860512,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,set_associative,4,16384,262144,1227776,2029824,0.6048682053222348,536192,802048,0.6685285668688158,0.8690250977424644,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,set_associative,4,16384,524288,1227776,2029824,0.6048682053222348,627456,802048,0.7823172677944462,0.9139866313532602,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,set_associative,4,16384,1048576,1227776,2029824,0.6048682053222348,726464,802048,0.9057612511969358,0.9627632740572581,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,set_associative,4,32768,131072,1227776,2029824,0.6048682053222348,382976,802048,0.47749760612831155,0.7935426913860512,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,set_associative,4,32768,262144,1227776,2029824,0.6048682053222348,536192,802048,0.6685285668688158,0.8690250977424644,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,set_associative,4,32768,524288,1227776,2029824,0.6048682053222348,627456,802048,0.7823172677944462,0.9139866313532602,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,2,set_associative,4,32768,1048576,1227776,2029824,0.6048682053222348,726464,802048,0.9057612511969358,0.9627632740572581,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,fully_associative,0,16384,131072,1203904,2000704,0.6017401874540161,389368,796800,0.4886646586345382,0.7963556827996545,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,fully_associative,0,16384,262144,1203904,2000704,0.6017401874540161,511007,796800,0.6413240461847389,0.8571537818687822,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,fully_associative,0,16384,524288,1203904,2000704,0.6017401874540161,605015,796800,0.7593059738955823,0.9041412422827165,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,fully_associative,0,16384,1048576,1203904,2000704,0.6017401874540161,720768,796800,0.9045783132530121,0.961997376923323,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,fully_associative,0,32768,131072,1203904,2000704,0.6017401874540161,389368,796800,0.4886646586345382,0.7963556827996545,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,fully_associative,0,32768,262144,1203904,2000704,0.6017401874540161,511007,796800,0.6413240461847389,0.8571537818687822,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,fully_associative,0,32768,524288,1203904,2000704,0.6017401874540161,605015,796800,0.7593059738955823,0.9041412422827165,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,fully_associative,0,32768,1048576,1203904,2000704,0.6017401874540161,720768,796800,0.9045783132530121,0.961997376923323,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,set_associative,32,16384,131072,1203904,2000704,0.6017401874540161,391744,796800,0.49164658634538155,0.7975432647708007,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,set_associative,32,16384,262144,1203904,2000704,0.6017401874540161,513984,796800,0.6450602409638554,0.8586417581011484,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,set_associative,32,16384,524288,1203904,2000704,0.6017401874540161,609600,796800,0.7650602409638554,0.9064329356066665,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,set_associative,32,16384,1048576,1203904,2000704,0.6017401874540161,720768,796800,0.9045783132530121,0.961997376923323,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,set_associative,32,32768,131072,1203904,2000704,0.6017401874540161,391744,796800,0.49164658634538155,0.7975432647708007,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,set_associative,32,32768,262144,1203904,2000704,0.6017401874540161,513984,796800,0.6450602409638554,0.8586417581011484,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,set_associative,32,32768,524288,1203904,2000704,0.6017401874540161,609600,796800,0.7650602409638554,0.9064329356066665,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,set_associative,32,32768,1048576,1203904,2000704,0.6017401874540161,720768,796800,0.9045783132530121,0.961997376923323,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,set_associative,4,16384,131072,1203904,2000704,0.6017401874540161,386624,796800,0.48522088353413656,0.7949841655737181,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,set_associative,4,16384,262144,1203904,2000704,0.6017401874540161,528000,796800,0.6626506024096386,0.865647292153162,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,set_associative,4,16384,524288,1203904,2000704,0.6017401874540161,622080,796800,0.7807228915662651,0.9126707398995554,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,set_associative,4,16384,1048576,1203904,2000704,0.6017401874540161,720768,796800,0.9045783132530121,0.961997376923323,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,set_associative,4,32768,131072,1203904,2000704,0.6017401874540161,386624,796800,0.48522088353413656,0.7949841655737181,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,set_associative,4,32768,262144,1203904,2000704,0.6017401874540161,528000,796800,0.6626506024096386,0.865647292153162,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,set_associative,4,32768,524288,1203904,2000704,0.6017401874540161,622080,796800,0.7807228915662651,0.9126707398995554,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,3,set_associative,4,32768,1048576,1203904,2000704,0.6017401874540161,720768,796800,0.9045783132530121,0.961997376923323,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,4,fully_associative,0,16384,131072,1140800,1928512,0.5915441542494939,337385,787712,0.42831009302892425,0.7664899155411011,1024
inst1024_node32kb_noc4096kb,resnet19_T4_all,layer_16_layer3_0_conv2,4,fully_associative,0,16384,262144,1140800,1928512,0.5915441542494939,446895,787712,0.5673329846441338,0.8232746283144725,1024
