run_id,git_commit,arm,tier,arch,n_cores,workload,layer,sample_idx,l1_size_bytes,l1_assoc,l1_num_lines,l1_num_sets,l2_size_bytes,l2_assoc,l2_num_lines,l2_num_sets,line_size_bytes,cin_block,cout_block,weight_bytes,l1_mshrs,l1_tgts_per_mshr,l2_mshrs,l2_tgts_per_mshr,l1_demand_reserve,prefetch_policy,prefetch_distance,l1_latency,l1_ii,l2_latency,l2_to_l1_latency,l2_miss_latency,l2_banks,l2_ii,dram_ii,core_accept_ii,inclusion,policy,total_cycles,tick_base_total,stretch_cycles,l1_hits,l1_accesses,l1_hit_rate,l2_hits,l2_accesses,l2_hit_rate,dram_accesses,dram_bytes,stall_l1_slot,stall_l1_line,stall_l1_port,stall_l2_slot,stall_l2_line,stall_l2_port,stall_channel,stall_barrier,stall_total,core_stall_sum,fetch_latency_sum,hidden_latency,hidden_fraction,pf_issued,pf_timely,pf_late,pf_wasted,pf_dropped_array_hit,pf_dropped_matching,pf_dropped_no_slot,pf_dropped_targets_full,pf_dropped_reserve,pf_coverage,pf_coverage_ceiling,pf_budget_exhausted,pf_pollution_evictions,padding_fraction,port_bound_threshold,l1_mshr_occ_p50,l1_mshr_occ_p95,l1_mshr_occ_max,l2_mshr_occ_p50,l2_mshr_occ_p95,l2_mshr_occ_max,max_wait_depth,hits_downgraded_to_miss,events,events_per_cycle,sim_wall_seconds,distinct_addr_per_core_tile_p50,distinct_addr_per_core_tile_max
8da7a6e6-9544-493a-8048-6b781b1611b5,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,0,16384,8,256,32,262144,16,4096,256,64,4,16,1,16,20,20,12,1,next_burst,4,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2478335,205924,2272411,1022102,3294784,0.310218,34646,34710,0.998156,1152,73728,0,0,244649,0,0,35570187,7488,569020,36391344,35822324,150191449,114369125,0.761489,3262016,178934,2237972,0,31154,813956,0,0,0,0.733555,0.990055,0,0,0.203125,68.978179,3,5,5,10,18,20,38,0,14759062,5.955233,2.713218,101,174
8da7a6e6-9544-493a-8048-6b781b1611b5,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,0,16384,8,256,32,262144,16,4096,256,64,4,16,1,16,20,20,12,1,next_burst,8,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2476727,205924,2270803,994562,3294784,0.301860,40568,40632,0.998425,1152,73728,0,0,206179,0,0,35604515,7488,547434,36365616,35818182,259266374,223448192,0.861848,3262016,151394,2259590,0,39671,811361,0,0,0,0.731758,0.990055,0,0,0.203125,69.814045,6,8,9,10,18,20,90,0,14759084,5.959108,2.787704,101,174
45b8f870-c01e-4895-91bf-684d257fe4ba,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,1024,128,262144,16,16384,1024,16,1,16,1,16,20,20,12,1,none,0,0,1,10,0,100,1,1,1,1,non_inclusive,lru,3208762,233160,2975602,605072,3730560,0.162193,3116272,3125488,0.997051,4608,73728,0,0,0,0,0,46112138,1028058,502204,47642400,47140196,47140196,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.991216,0,0,0.000000,83.780666,1,1,1,4,8,8,0,0,13718752,4.275403,1.997357,114,205
45b8f870-c01e-4895-91bf-684d257fe4ba,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,1024,128,262144,16,16384,1024,16,1,16,1,16,20,20,12,1,next_burst,2,0,1,10,0,100,1,1,1,1,non_inclusive,lru,3173746,233160,2940586,754596,3730560,0.202274,29044,29284,0.991804,4608,73728,0,0,275519,0,0,46223005,28080,555540,47082144,46526604,132954365,86427761,0.650056,3697792,149524,2946680,0,601588,0,0,0,0,0.829957,0.991216,0,0,0.000000,79.772581,2,3,3,6,17,20,13,0,17418272,5.488238,3.095357,114,205
45b8f870-c01e-4895-91bf-684d257fe4ba,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,1024,128,262144,16,16384,1024,16,1,16,1,16,20,20,12,1,next_burst,4,0,1,10,0,100,1,1,1,1,non_inclusive,lru,3163246,233160,2930086,777600,3730560,0.208441,38478,38718,0.993801,4608,73728,0,0,271051,0,0,45952620,28080,662393,46914144,46251751,214788276,168536525,0.784664,3697792,172580,2914242,0,610970,0,0,0,0,0.827442,0.991216,0,0,0.000000,79.155944,4,5,5,6,17,20,47,0,17418532,5.506537,3.224124,114,205
45b8f870-c01e-4895-91bf-684d257fe4ba,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,1024,128,262144,16,16384,1024,16,1,16,1,16,20,20,12,1,next_burst,8,0,1,10,0,100,1,1,1,1,non_inclusive,lru,3157831,233160,2924671,919901,3730560,0.246585,77741,77981,0.996922,4608,73728,0,0,406955,0,0,45665349,28080,727120,46827504,46100384,371978033,325877649,0.876067,3697792,315701,2732678,0,649413,0,0,0,0,0.817137,0.991216,0,0,0.000000,75.341477,7,9,9,7,17,20,114,0,17420258,5.516526,3.356694,114,205
61a05f83-6788-4322-a0e2-ee618672670e,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,512,64,262144,16,8192,512,32,2,16,1,16,20,20,12,1,none,0,0,1,10,0,100,1,1,1,1,non_inclusive,lru,3177080,233160,2943920,610688,3730560,0.163699,3115264,3119872,0.998523,2304,73728,0,0,0,0,0,46092679,513551,529258,47135488,46606230,46606230,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.991216,0,0,0.000000,83.630125,1,1,1,4,8,8,0,0,13705216,4.313777,1.971359,114,205
61a05f83-6788-4322-a0e2-ee618672670e,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,512,64,262144,16,8192,512,32,2,16,1,16,20,20,12,1,next_burst,2,0,1,10,0,100,1,1,1,1,non_inclusive,lru,3154448,233160,2921288,782063,3730560,0.209637,31206,31382,0.994392,2304,73728,0,0,236313,0,0,45985549,20592,530922,46773376,46242454,131353102,85110648,0.647953,3697792,171375,2917115,0,218627,390675,0,0,0,0.827889,0.991216,0,0,0.000000,79.036311,2,3,3,7,18,20,14,0,17404020,5.517295,3.059941,114,205
61a05f83-6788-4322-a0e2-ee618672670e,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,512,64,262144,16,8192,512,32,2,16,1,16,20,20,12,1,next_burst,4,0,1,10,0,100,1,1,1,1,non_inclusive,lru,3149969,233160,2916809,770338,3730560,0.206494,36797,36973,0.995240,2304,73728,0,0,192922,0,0,45859118,20592,629080,46701712,46072632,210926837,164854205,0.781571,3697792,159688,2923249,0,226704,388151,0,0,0,0.826401,0.991216,0,0,0.000000,79.350607,4,5,5,7,17,20,42,0,17404740,5.525369,3.170784,114,205
61a05f83-6788-4322-a0e2-ee618672670e,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,512,64,262144,16,8192,512,32,2,16,1,16,20,20,12,1,next_burst,8,0,1,10,0,100,1,1,1,1,non_inclusive,lru,3147845,233160,2914685,845150,3730560,0.226548,62946,63122,0.997212,2304,73728,0,0,259018,0,0,45680379,20592,707739,46667728,45959989,367440243,321480254,0.874918,3697792,234778,2822288,0,254995,385731,0,0,0,0.819466,0.991216,0,0,0.000000,77.345224,7,9,9,7,17,20,106,0,17405306,5.529277,3.296349,114,205
08b877bf-341b-4975-b38e-8be084682ebf,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,256,32,262144,16,4096,256,64,4,16,1,16,20,20,12,1,none,0,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2800571,233160,2567411,979104,3730560,0.262455,2749152,2751456,0.999163,1152,73728,0,0,0,0,0,40205372,255685,650287,41111344,40461057,40461057,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.991216,0,0,0.000000,73.754503,1,1,1,4,8,8,0,0,12967232,4.630210,1.865388,114,205
