run_id,git_commit,arm,tier,arch,n_cores,workload,layer,sample_idx,l1_size_bytes,l1_assoc,l1_num_lines,l1_num_sets,l2_size_bytes,l2_assoc,l2_num_lines,l2_num_sets,line_size_bytes,cin_block,cout_block,weight_bytes,l1_mshrs,l1_tgts_per_mshr,l2_mshrs,l2_tgts_per_mshr,l1_demand_reserve,prefetch_policy,prefetch_distance,l1_latency,l1_ii,l2_latency,l2_to_l1_latency,l2_miss_latency,l2_banks,l2_ii,dram_ii,core_accept_ii,inclusion,policy,total_cycles,tick_base_total,stretch_cycles,l1_hits,l1_accesses,l1_hit_rate,l2_hits,l2_accesses,l2_hit_rate,dram_accesses,dram_bytes,stall_l1_slot,stall_l1_line,stall_l1_port,stall_l2_slot,stall_l2_line,stall_l2_port,stall_channel,stall_barrier,stall_total,core_stall_sum,fetch_latency_sum,hidden_latency,hidden_fraction,pf_issued,pf_timely,pf_late,pf_wasted,pf_dropped_array_hit,pf_dropped_matching,pf_dropped_no_slot,pf_dropped_targets_full,pf_dropped_reserve,pf_coverage,pf_coverage_ceiling,pf_budget_exhausted,pf_pollution_evictions,padding_fraction,port_bound_threshold,l1_mshr_occ_p50,l1_mshr_occ_p95,l1_mshr_occ_max,l2_mshr_occ_p50,l2_mshr_occ_p95,l2_mshr_occ_max,max_wait_depth,hits_downgraded_to_miss,events,events_per_cycle,sim_wall_seconds,distinct_addr_per_core_tile_p50,distinct_addr_per_core_tile_max
92279d22-e219-44bd-bc30-aad72fc39a24,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,0,16384,8,256,32,262144,16,4096,256,64,4,16,1,16,20,20,12,1,next_burst,4,0,1,5,0,50,1,1,1,1,non_inclusive,lru,2464477,205924,2258553,1021773,3294784,0.310118,34646,34710,0.998156,1152,73728,0,0,244401,0,0,35360563,3968,560684,36169616,35608932,149335549,113726617,0.761551,3262016,178605,2238301,0,31060,814050,0,0,0,0.733555,0.990055,0,0,0.203125,34.494082,3,5,5,8,17,20,39,0,14759034,5.988708,2.717305,101,174
92279d22-e219-44bd-bc30-aad72fc39a24,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,0,16384,8,256,32,262144,16,4096,256,64,4,16,1,16,20,20,12,1,next_burst,8,0,1,5,0,50,1,1,1,1,non_inclusive,lru,2464596,205924,2258672,991326,3294784,0.300877,40567,40631,0.998425,1152,73728,0,0,207700,0,0,35419239,3968,540613,36171520,35630907,257940291,222309384,0.861864,3262016,148158,2262827,0,39507,811524,0,0,0,0.731758,0.990055,0,0,0.203125,34.956131,6,8,9,8,17,20,90,0,14759016,5.988412,2.772497,101,174
aaedc01a-a913-4d4d-871d-c6d184a1cfe8,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,1024,128,262144,16,16384,1024,16,1,16,1,16,20,20,12,1,none,0,0,1,5,0,50,1,1,1,1,non_inclusive,lru,3154919,233160,2921759,605072,3730560,0.162193,3116272,3125488,0.997051,4608,73728,0,0,0,0,0,45799687,542109,439116,46780912,46341796,46341796,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.991216,0,0,0.000000,41.890333,1,1,1,5,8,8,0,0,13718752,4.348369,1.977484,114,205
aaedc01a-a913-4d4d-871d-c6d184a1cfe8,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,1024,128,262144,16,16384,1024,16,1,16,1,16,20,20,12,1,next_burst,2,0,1,5,0,50,1,1,1,1,non_inclusive,lru,3142570,233160,2909410,754721,3730560,0.202308,29049,29289,0.991806,4608,73728,0,0,275113,0,0,45759170,14880,534165,46583328,46049163,131738213,85689050,0.650449,3697792,149649,2946550,0,601593,0,0,0,0,0.829956,0.991216,0,0,0.000000,39.884615,2,3,3,5,13,20,10,0,17418356,5.542711,3.071756,114,205
aaedc01a-a913-4d4d-871d-c6d184a1cfe8,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,1024,128,262144,16,16384,1024,16,1,16,1,16,20,20,12,1,next_burst,4,0,1,5,0,50,1,1,1,1,non_inclusive,lru,3140301,233160,2907141,776003,3730560,0.208012,38466,38706,0.993799,4608,73728,0,0,269648,0,0,45648836,14880,613660,46547024,45933364,213472393,167539029,0.784828,3697792,170983,2915851,0,610958,0,0,0,0,0.827445,0.991216,0,0,0.000000,39.599377,4,5,5,5,13,20,47,0,17418504,5.546763,3.294238,114,205
aaedc01a-a913-4d4d-871d-c6d184a1cfe8,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,1024,128,262144,16,16384,1024,16,1,16,1,16,20,20,12,1,next_burst,8,0,1,5,0,50,1,1,1,1,non_inclusive,lru,3141688,233160,2908528,908185,3730560,0.243445,77804,78044,0.996925,4608,73728,0,0,401702,0,0,45465725,14880,686909,46569216,45882307,370396753,324514446,0.876127,3697792,303977,2744331,0,649484,0,0,0,0,0.817118,0.991216,0,0,0.000000,37.827766,7,9,9,6,15,20,112,0,17420172,5.544845,3.350279,114,205
97da898c-818f-465e-b624-9b3ff6a98433,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,512,64,262144,16,8192,512,32,2,16,1,16,20,20,12,1,none,0,0,1,5,0,50,1,1,1,1,non_inclusive,lru,3140750,233160,2907590,610688,3730560,0.163699,3115264,3119872,0.998523,2304,73728,0,0,0,0,0,45846899,269250,438059,46554208,46116149,46116149,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.991216,0,0,0.000000,41.815063,1,1,1,5,8,8,0,0,13705216,4.363676,1.985236,114,205
97da898c-818f-465e-b624-9b3ff6a98433,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,512,64,262144,16,8192,512,32,2,16,1,16,20,20,12,1,next_burst,2,0,1,5,0,50,1,1,1,1,non_inclusive,lru,3133827,233160,2900667,782099,3730560,0.209647,31209,31385,0.994392,2304,73728,0,0,236294,0,0,45673128,10912,523106,46443440,45920334,130468840,84548506,0.648036,3697792,171411,2917076,0,218695,390610,0,0,0,0.827888,0.991216,0,0,0.000000,39.517673,2,3,3,6,17,20,10,0,17404202,5.553658,3.090274,114,205
97da898c-818f-465e-b624-9b3ff6a98433,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,512,64,262144,16,8192,512,32,2,16,1,16,20,20,12,1,next_burst,4,0,1,5,0,50,1,1,1,1,non_inclusive,lru,3133109,233160,2899949,770260,3730560,0.206473,36801,36977,0.995240,2304,73728,0,0,192918,0,0,45619807,10912,608315,46431952,45823637,209868692,164045055,0.781656,3697792,159610,2923323,0,226690,388169,0,0,0,0.826400,0.991216,0,0,0.000000,39.676349,4,5,5,6,15,20,44,0,17404698,5.555089,3.185239,114,205
97da898c-818f-465e-b624-9b3ff6a98433,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,512,64,262144,16,8192,512,32,2,16,1,16,20,20,12,1,next_burst,8,0,1,5,0,50,1,1,1,1,non_inclusive,lru,3134355,233160,2901195,840062,3730560,0.225184,62967,63143,0.997213,2304,73728,0,0,257354,0,0,45499663,10912,683959,46451888,45767929,366009325,320241396,0.874954,3697792,229690,2827355,0,254739,386008,0,0,0,0.819460,0.991216,0,0,0.000000,38.740806,7,9,9,6,16,20,107,0,17405282,5.553067,3.361960,114,205
