arch,workload,layer,cache_type,associativity,size_bytes,inner_dim,line_size,sample_idx,hit_rate
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,8192,kh,16,0,0.204660
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,16384,kh,16,0,0.204660
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,32768,kh,16,0,0.204660
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,65536,kh,16,0,0.204660
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,8192,kh,16,0,0.915533
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,16384,kh,16,0,0.915533
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,32768,kh,16,0,0.915538
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,65536,kh,16,0,0.915538
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,16,8192,kh,16,0,0.915533
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,16,16384,kh,16,0,0.915533
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,16,32768,kh,16,0,0.915533
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,16,65536,kh,16,0,0.915533
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,32,8192,kh,16,0,0.915533
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,32,16384,kh,16,0,0.915533
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,32,32768,kh,16,0,0.915533
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,32,65536,kh,16,0,0.915533
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,8192,kw,16,0,0.470226
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,16384,kw,16,0,0.470226
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,32768,kw,16,0,0.470226
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,65536,kw,16,0,0.470226
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,8192,kw,16,0,0.915702
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,16384,kw,16,0,0.915702
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,32768,kw,16,0,0.915707
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,65536,kw,16,0,0.915707
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,16,8192,kw,16,0,0.915702
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,16,16384,kw,16,0,0.915702
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,16,32768,kw,16,0,0.915702
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,16,65536,kw,16,0,0.915702
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,32,8192,kw,16,0,0.915702
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,32,16384,kw,16,0,0.915702
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,32,32768,kw,16,0,0.915702
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,32,65536,kw,16,0,0.915702
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,8192,cin,16,0,0.034181
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,16384,cin,16,0,0.034181
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,32768,cin,16,0,0.034181
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,65536,cin,16,0,0.034181
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,8192,cin,16,0,0.314931
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,16384,cin,16,0,0.323436
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,32768,cin,16,0,0.323436
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,65536,cin,16,0,0.323436
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,16,8192,cin,16,0,0.314931
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,16,16384,cin,16,0,0.836631
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,16,32768,cin,16,0,0.983809
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,16,65536,cin,16,0,0.983837
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,32,8192,cin,16,0,0.314931
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,32,16384,cin,16,0,0.836631
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,32,32768,cin,16,0,0.983809
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,32,65536,cin,16,0,0.983809
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,8192,cout,16,0,0.941429
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,16384,cout,16,0,0.941429
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,32768,cout,16,0,0.941429
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,65536,cout,16,0,0.941429
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,8192,cout,16,0,0.961138
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,16384,cout,16,0,0.961138
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,32768,cout,16,0,0.961145
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,65536,cout,16,0,0.961145
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,16,8192,cout,16,0,0.984208
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,16,16384,cout,16,0,0.984208
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,16,32768,cout,16,0,0.984208
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,16,65536,cout,16,0,0.984208
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,32,8192,cout,16,0,0.984208
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,32,16384,cout,16,0,0.984208
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,32,32768,cout,16,0,0.984208
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,32,65536,cout,16,0,0.984208
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,8192,kh,32,0,0.204658
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,16384,kh,32,0,0.204660
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,32768,kh,32,0,0.204660
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,direct_mapped,0,65536,kh,32,0,0.204660
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,8192,kh,32,0,0.561952
prosperity,resnet19_T4_all,layer_15_layer3_0_conv1,set_associative,4,16384,kh,32,0,0.915533
