arch,workload,layer,cache_type,associativity,size_bytes,inner_dim,line_size,sample_idx,hit_rate
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,8192,kh,16,0,0.000502
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,16384,kh,16,0,0.000502
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,32768,kh,16,0,0.000502
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,65536,kh,16,0,0.000502
loas,vgg16_T4_all,layer_05_features_17,set_associative,4,8192,kh,16,0,0.000000
loas,vgg16_T4_all,layer_05_features_17,set_associative,4,16384,kh,16,0,0.000721
loas,vgg16_T4_all,layer_05_features_17,set_associative,4,32768,kh,16,0,0.005211
loas,vgg16_T4_all,layer_05_features_17,set_associative,4,65536,kh,16,0,0.005211
loas,vgg16_T4_all,layer_05_features_17,set_associative,16,8192,kh,16,0,0.000000
loas,vgg16_T4_all,layer_05_features_17,set_associative,16,16384,kh,16,0,0.000000
loas,vgg16_T4_all,layer_05_features_17,set_associative,16,32768,kh,16,0,0.014418
loas,vgg16_T4_all,layer_05_features_17,set_associative,16,65536,kh,16,0,0.367447
loas,vgg16_T4_all,layer_05_features_17,set_associative,32,8192,kh,16,0,0.000000
loas,vgg16_T4_all,layer_05_features_17,set_associative,32,16384,kh,16,0,0.000000
loas,vgg16_T4_all,layer_05_features_17,set_associative,32,32768,kh,16,0,0.005620
loas,vgg16_T4_all,layer_05_features_17,set_associative,32,65536,kh,16,0,0.377929
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,8192,kw,16,0,0.003724
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,16384,kw,16,0,0.003724
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,32768,kw,16,0,0.003724
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,65536,kw,16,0,0.003724
loas,vgg16_T4_all,layer_05_features_17,set_associative,4,8192,kw,16,0,0.002662
loas,vgg16_T4_all,layer_05_features_17,set_associative,4,16384,kw,16,0,0.107743
loas,vgg16_T4_all,layer_05_features_17,set_associative,4,32768,kw,16,0,0.121434
loas,vgg16_T4_all,layer_05_features_17,set_associative,4,65536,kw,16,0,0.121434
loas,vgg16_T4_all,layer_05_features_17,set_associative,16,8192,kw,16,0,0.000000
loas,vgg16_T4_all,layer_05_features_17,set_associative,16,16384,kw,16,0,0.052065
loas,vgg16_T4_all,layer_05_features_17,set_associative,16,32768,kw,16,0,0.432434
loas,vgg16_T4_all,layer_05_features_17,set_associative,16,65536,kw,16,0,0.493509
loas,vgg16_T4_all,layer_05_features_17,set_associative,32,8192,kw,16,0,0.000000
loas,vgg16_T4_all,layer_05_features_17,set_associative,32,16384,kw,16,0,0.018085
loas,vgg16_T4_all,layer_05_features_17,set_associative,32,32768,kw,16,0,0.439743
loas,vgg16_T4_all,layer_05_features_17,set_associative,32,65536,kw,16,0,0.484862
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,8192,cin,16,0,0.803065
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,16384,cin,16,0,0.803065
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,32768,cin,16,0,0.803065
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,65536,cin,16,0,0.803065
loas,vgg16_T4_all,layer_05_features_17,set_associative,4,8192,cin,16,0,0.803810
loas,vgg16_T4_all,layer_05_features_17,set_associative,4,16384,cin,16,0,0.803810
loas,vgg16_T4_all,layer_05_features_17,set_associative,4,32768,cin,16,0,0.803810
loas,vgg16_T4_all,layer_05_features_17,set_associative,4,65536,cin,16,0,0.803810
loas,vgg16_T4_all,layer_05_features_17,set_associative,16,8192,cin,16,0,0.806856
loas,vgg16_T4_all,layer_05_features_17,set_associative,16,16384,cin,16,0,0.806856
loas,vgg16_T4_all,layer_05_features_17,set_associative,16,32768,cin,16,0,0.806856
loas,vgg16_T4_all,layer_05_features_17,set_associative,16,65536,cin,16,0,0.806856
loas,vgg16_T4_all,layer_05_features_17,set_associative,32,8192,cin,16,0,0.802884
loas,vgg16_T4_all,layer_05_features_17,set_associative,32,16384,cin,16,0,0.816507
loas,vgg16_T4_all,layer_05_features_17,set_associative,32,32768,cin,16,0,0.816507
loas,vgg16_T4_all,layer_05_features_17,set_associative,32,65536,cin,16,0,0.816507
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,8192,cout,16,0,0.939786
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,16384,cout,16,0,0.939786
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,32768,cout,16,0,0.939786
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,65536,cout,16,0,0.939786
loas,vgg16_T4_all,layer_05_features_17,set_associative,4,8192,cout,16,0,0.945671
loas,vgg16_T4_all,layer_05_features_17,set_associative,4,16384,cout,16,0,0.968486
loas,vgg16_T4_all,layer_05_features_17,set_associative,4,32768,cout,16,0,0.968768
loas,vgg16_T4_all,layer_05_features_17,set_associative,4,65536,cout,16,0,0.968768
loas,vgg16_T4_all,layer_05_features_17,set_associative,16,8192,cout,16,0,0.943195
loas,vgg16_T4_all,layer_05_features_17,set_associative,16,16384,cout,16,0,0.973082
loas,vgg16_T4_all,layer_05_features_17,set_associative,16,32768,cout,16,0,0.994482
loas,vgg16_T4_all,layer_05_features_17,set_associative,16,65536,cout,16,0,0.996360
loas,vgg16_T4_all,layer_05_features_17,set_associative,32,8192,cout,16,0,0.942811
loas,vgg16_T4_all,layer_05_features_17,set_associative,32,16384,cout,16,0,0.974698
loas,vgg16_T4_all,layer_05_features_17,set_associative,32,32768,cout,16,0,0.994760
loas,vgg16_T4_all,layer_05_features_17,set_associative,32,65536,cout,16,0,0.996360
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,8192,kh,32,0,0.000000
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,16384,kh,32,0,0.000502
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,32768,kh,32,0,0.000502
loas,vgg16_T4_all,layer_05_features_17,direct_mapped,0,65536,kh,32,0,0.000502
loas,vgg16_T4_all,layer_05_features_17,set_associative,4,8192,kh,32,0,0.000000
