arch,workload,layer,cache_type,associativity,size_bytes,inner_dim,line_size,sample_idx,hit_rate
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,8192,kh,16,0,0.000149
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,16384,kh,16,0,0.000149
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,32768,kh,16,0,0.000149
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,65536,kh,16,0,0.000149
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,8192,kh,16,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,16384,kh,16,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,32768,kh,16,0,0.002145
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,65536,kh,16,0,0.002145
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,8192,kh,16,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,16384,kh,16,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,32768,kh,16,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,65536,kh,16,0,0.000273
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,8192,kh,16,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,16384,kh,16,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,32768,kh,16,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,65536,kh,16,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,8192,kw,16,0,0.001071
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,16384,kw,16,0,0.001071
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,32768,kw,16,0,0.001071
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,65536,kw,16,0,0.001071
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,8192,kw,16,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,16384,kw,16,0,0.000002
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,32768,kw,16,0,0.010121
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,65536,kw,16,0,0.010121
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,8192,kw,16,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,16384,kw,16,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,32768,kw,16,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,65536,kw,16,0,0.059648
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,8192,kw,16,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,16384,kw,16,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,32768,kw,16,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,65536,kw,16,0,0.056292
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,8192,cin,16,0,0.629654
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,16384,cin,16,0,0.629654
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,32768,cin,16,0,0.629654
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,65536,cin,16,0,0.629654
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,8192,cin,16,0,0.629597
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,16384,cin,16,0,0.629866
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,32768,cin,16,0,0.629866
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,65536,cin,16,0,0.629866
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,8192,cin,16,0,0.629597
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,16384,cin,16,0,0.629597
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,32768,cin,16,0,0.629597
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,65536,cin,16,0,0.631333
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,8192,cin,16,0,0.629597
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,16384,cin,16,0,0.629597
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,32768,cin,16,0,0.629597
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,65536,cin,16,0,0.629597
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,8192,cout,16,0,0.937622
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,16384,cout,16,0,0.937622
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,32768,cout,16,0,0.937622
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,65536,cout,16,0,0.937622
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,8192,cout,16,0,0.937633
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,16384,cout,16,0,0.939815
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,32768,cout,16,0,0.940065
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,65536,cout,16,0,0.940065
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,8192,cout,16,0,0.937504
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,16384,cout,16,0,0.938619
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,32768,cout,16,0,0.949810
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,65536,cout,16,0,0.971567
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,8192,cout,16,0,0.937500
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,16384,cout,16,0,0.938510
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,32768,cout,16,0,0.949684
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,65536,cout,16,0,0.973627
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,8192,kh,32,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,16384,kh,32,0,0.000149
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,32768,kh,32,0,0.000149
spinalflow,vgg16_T4_all,layer_07_features_24,direct_mapped,0,65536,kh,32,0,0.000149
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,8192,kh,32,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,16384,kh,32,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,32768,kh,32,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,4,65536,kh,32,0,0.002145
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,8192,kh,32,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,16384,kh,32,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,32768,kh,32,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,16,65536,kh,32,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,8192,kh,32,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,16384,kh,32,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,32768,kh,32,0,0.000000
spinalflow,vgg16_T4_all,layer_07_features_24,set_associative,32,65536,kh,32,0,0.000000
