_tag,_sample,run_id,git_commit,arm,tier,arch,n_cores,workload,layer,sample_idx,l1_size_bytes,l1_assoc,l1_num_lines,l1_num_sets,l2_size_bytes,l2_assoc,l2_num_lines,l2_num_sets,line_size_bytes,cin_block,cout_block,weight_bytes,layout,cin_lo_blocks,l1_mshrs,l1_tgts_per_mshr,l2_mshrs,l2_tgts_per_mshr,l1_demand_reserve,prefetch_policy,prefetch_distance,l1_latency,l1_ii,l2_latency,l2_to_l1_latency,l2_miss_latency,l2_banks,l2_ii,dram_ii,core_accept_ii,inclusion,policy,total_cycles,tick_base_total,stretch_cycles,l1_hits,l1_accesses,l1_hit_rate,l2_hits,l2_accesses,l2_hit_rate,dram_accesses,dram_bytes,stall_l1_slot,stall_l1_line,stall_l1_port,stall_l2_slot,stall_l2_line,stall_l2_port,stall_channel,stall_barrier,stall_total,core_stall_sum,fetch_latency_sum,hidden_latency,hidden_fraction,pf_issued,pf_timely,pf_late,pf_wasted,pf_dropped_array_hit,pf_dropped_matching,pf_dropped_no_slot,pf_dropped_targets_full,pf_dropped_reserve,pf_coverage,pf_coverage_ceiling,pf_budget_exhausted,pf_pollution_evictions,padding_fraction,port_bound_threshold,l1_mshr_occ_p50,l1_mshr_occ_p95,l1_mshr_occ_max,l2_mshr_occ_p50,l2_mshr_occ_p95,l2_mshr_occ_max,max_wait_depth,hits_downgraded_to_miss,events,events_per_cycle,sim_wall_seconds,distinct_addr_per_core_tile_p50,distinct_addr_per_core_tile_max
V8,0,ctl-V8-s0-block_pack,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_08_features_27,0,16384,8,256,32,524288,16,8192,512,64,16,4,1,block_pack,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,829872,162352,667520,2188032,2597632,0.842318,0,409600,0.000000,409600,26214400,0,0,0,0,0,0,10664960,17408,10682368,10664960,10664960,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999212,0,0,0.104167,3.784370,1,1,1,9,15,16,0,0,6424192,7.741184,1.061603,1226,1875
V8,0,ctl-V8-s0-khkw_split,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_08_features_27,0,16384,8,256,32,524288,16,8192,512,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,290136,162352,127784,2519808,2597632,0.970040,0,77824,0.000000,77824,4980736,0,0,0,0,0,0,2033984,12608,2046592,2033984,2033984,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999212,0,0,0.104167,0.719030,1,1,1,9,15,16,0,0,5428864,18.711446,0.783948,1226,1875
V8,0,ctl-V8-s0-split_cin,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_08_features_27,0,16384,8,256,32,524288,16,8192,512,64,16,4,1,split_cin,32,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,516560,162352,354208,2380544,2597632,0.916429,0,217088,0.000000,217088,13893632,0,0,0,0,0,0,5655808,13568,5669376,5655808,5655808,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999212,0,0,0.104167,2.005716,1,1,1,9,15,16,0,0,5846656,11.318445,0.869253,1226,1875
V8,1,ctl-V8-s1-block_pack,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_08_features_27,1,16384,8,256,32,524288,16,8192,512,64,16,4,1,block_pack,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,815792,148272,667520,1962752,2372352,0.827344,0,409600,0.000000,409600,26214400,0,0,0,0,0,0,10664960,17408,10682368,10664960,10664960,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999137,0,0,0.223524,4.143736,1,1,1,9,15,16,0,0,5973632,7.322494,0.974613,1125,1696
V8,1,ctl-V8-s1-khkw_split,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_08_features_27,1,16384,8,256,32,524288,16,8192,512,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,276056,148272,127784,2294528,2372352,0.967195,0,77824,0.000000,77824,4980736,0,0,0,0,0,0,2033984,12608,2046592,2033984,2033984,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999137,0,0,0.223524,0.787310,1,1,1,10,15,16,0,0,4978304,18.033674,0.719647,1125,1696
V8,1,ctl-V8-s1-split_cin,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_08_features_27,1,16384,8,256,32,524288,16,8192,512,64,16,4,1,split_cin,32,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,502480,148272,354208,2155264,2372352,0.908493,0,217088,0.000000,217088,13893632,0,0,0,0,0,0,5655808,13568,5669376,5655808,5655808,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999137,0,0,0.223524,2.196180,1,1,1,10,15,16,0,0,5396096,10.738927,0.803028,1125,1696
V8,2,ctl-V8-s2-block_pack,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,256,32,524288,16,8192,512,64,16,4,1,block_pack,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,813720,146200,667520,1929600,2339200,0.824897,0,409600,0.000000,409600,26214400,0,0,0,0,0,0,10664960,17408,10682368,10664960,10664960,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999124,0,0,0.210069,4.202462,1,1,1,10,15,16,0,0,5907328,7.259657,0.966261,1089,1666
V8,2,ctl-V8-s2-khkw_split,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,256,32,524288,16,8192,512,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,273984,146200,127784,2261376,2339200,0.966731,0,77824,0.000000,77824,4980736,0,0,0,0,0,0,2033984,12608,2046592,2033984,2033984,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999124,0,0,0.210069,0.798468,1,1,1,10,15,16,0,0,4912000,17.928054,0.717270,1089,1666
V8,2,ctl-V8-s2-split_cin,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,256,32,524288,16,8192,512,64,16,4,1,split_cin,32,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,500408,146200,354208,2122112,2339200,0.907196,0,217088,0.000000,217088,13893632,0,0,0,0,0,0,5655808,13568,5669376,5655808,5655808,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999124,0,0,0.210069,2.227305,1,1,1,10,15,16,0,0,5329792,10.650893,0.791589,1089,1666
V8,3,ctl-V8-s3-block_pack,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,256,32,524288,16,8192,512,64,16,4,1,block_pack,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,823536,156016,667520,2086656,2496256,0.835914,0,409600,0.000000,409600,26214400,0,0,0,0,0,0,10664960,17408,10682368,10664960,10664960,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999180,0,0,0.106337,3.938058,1,1,1,9,15,16,0,0,6221440,7.554545,1.032780,1155,1786
V8,3,ctl-V8-s3-khkw_split,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,256,32,524288,16,8192,512,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,283800,156016,127784,2418432,2496256,0.968824,0,77824,0.000000,77824,4980736,0,0,0,0,0,0,2033984,12608,2046592,2033984,2033984,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999180,0,0,0.106337,0.748231,1,1,1,10,15,16,0,0,5226112,18.414771,0.749758,1155,1786
V8,3,ctl-V8-s3-split_cin,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,256,32,524288,16,8192,512,64,16,4,1,split_cin,32,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,510224,156016,354208,2279168,2496256,0.913035,0,217088,0.000000,217088,13893632,0,0,0,0,0,0,5655808,13568,5669376,5655808,5655808,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999180,0,0,0.106337,2.087171,1,1,1,9,15,16,0,0,5643904,11.061620,0.862425,1155,1786
V8,4,ctl-V8-s4-block_pack,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,8,256,32,524288,16,8192,512,64,16,4,1,block_pack,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,830032,162512,667520,2190592,2600192,0.842473,0,409600,0.000000,409600,26214400,0,0,0,0,0,0,10664960,17408,10682368,10664960,10664960,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999212,0,0,0.104818,3.780644,1,1,1,9,15,16,0,0,6429312,7.745860,1.057192,1217,1890
V8,4,ctl-V8-s4-khkw_split,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,8,256,32,524288,16,8192,512,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,290296,162512,127784,2522368,2600192,0.970070,0,77824,0.000000,77824,4980736,0,0,0,0,0,0,2033984,12608,2046592,2033984,2033984,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999212,0,0,0.104818,0.718322,1,1,1,9,15,16,0,0,5433984,18.718770,0.782929,1217,1890
V8,4,ctl-V8-s4-split_cin,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,8,256,32,524288,16,8192,512,64,16,4,1,split_cin,32,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,516720,162512,354208,2383104,2600192,0.916511,0,217088,0.000000,217088,13893632,0,0,0,0,0,0,5655808,13568,5669376,5655808,5655808,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999212,0,0,0.104818,2.003741,1,1,1,9,15,16,0,0,5851776,11.324849,0.870020,1217,1890
V9,0,ctl-V9-s0-block_pack,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,8,256,32,524288,16,8192,512,64,16,4,1,block_pack,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,979712,312192,667520,4585472,4995072,0.917999,0,409600,0.000000,409600,26214400,0,0,0,0,0,0,10664960,17408,10682368,10664960,10664960,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.010200,1.968020,1,1,1,8,15,16,0,0,11219072,11.451398,1.825123,2362,3575
V9,0,ctl-V9-s0-khkw_split,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,8,256,32,524288,16,8192,512,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,439976,312192,127784,4917248,4995072,0.984420,0,77824,0.000000,77824,4980736,0,0,0,0,0,0,2033984,12608,2046592,2033984,2033984,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.010200,0.373924,1,1,1,8,15,16,0,0,10223744,23.237049,1.453090,2362,3575
V9,0,ctl-V9-s0-split_cin,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,8,256,32,524288,16,8192,512,64,16,4,1,split_cin,32,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,666400,312192,354208,4777984,4995072,0.956540,0,217088,0.000000,217088,13893632,0,0,0,0,0,0,5655808,13568,5669376,5655808,5655808,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.010200,1.043050,1,1,1,8,15,16,0,0,10641536,15.968691,1.583077,2362,3575
V9,1,ctl-V9-s1-block_pack,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,8,256,32,524288,16,8192,512,64,16,4,1,block_pack,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,974392,306872,667520,4500352,4909952,0.916578,0,409600,0.000000,409600,26214400,0,0,0,0,0,0,10664960,17408,10682368,10664960,10664960,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999583,0,0,0.018446,2.002138,1,1,1,8,15,16,0,0,11048832,11.339206,1.766893,2304,3507
V9,1,ctl-V9-s1-khkw_split,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,8,256,32,524288,16,8192,512,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,434656,306872,127784,4832128,4909952,0.984150,0,77824,0.000000,77824,4980736,0,0,0,0,0,0,2033984,12608,2046592,2033984,2033984,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999583,0,0,0.018446,0.380406,1,1,1,8,15,16,0,0,10053504,23.129795,1.450724,2304,3507
V9,1,ctl-V9-s1-split_cin,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,8,256,32,524288,16,8192,512,64,16,4,1,split_cin,32,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,661080,306872,354208,4692864,4909952,0.955786,0,217088,0.000000,217088,13893632,0,0,0,0,0,0,5655808,13568,5669376,5655808,5655808,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999583,0,0,0.018446,1.061133,1,1,1,8,15,16,0,0,10471296,15.839681,1.541015,2304,3507
V9,2,ctl-V9-s2-block_pack,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_09_features_30,2,16384,8,256,32,524288,16,8192,512,64,16,4,1,block_pack,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,979944,312424,667520,4589184,4998784,0.918060,0,409600,0.000000,409600,26214400,0,0,0,0,0,0,10664960,17408,10682368,10664960,10664960,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.009983,1.966558,1,1,1,8,15,16,0,0,11226496,11.456263,1.804952,2343,3563
V9,2,ctl-V9-s2-khkw_split,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_09_features_30,2,16384,8,256,32,524288,16,8192,512,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,440208,312424,127784,4920960,4998784,0.984431,0,77824,0.000000,77824,4980736,0,0,0,0,0,0,2033984,12608,2046592,2033984,2033984,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.009983,0.373646,1,1,1,8,15,16,0,0,10231168,23.241668,1.447409,2343,3563
V9,2,ctl-V9-s2-split_cin,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_09_features_30,2,16384,8,256,32,524288,16,8192,512,64,16,4,1,split_cin,32,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,666632,312424,354208,4781696,4998784,0.956572,0,217088,0.000000,217088,13893632,0,0,0,0,0,0,5655808,13568,5669376,5655808,5655808,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.009983,1.042276,1,1,1,8,15,16,0,0,10648960,15.974271,1.570435,2343,3563
V9,3,ctl-V9-s3-block_pack,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_09_features_30,3,16384,8,256,32,524288,16,8192,512,64,16,4,1,block_pack,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,981296,313776,667520,4610816,5020416,0.918413,0,409600,0.000000,409600,26214400,0,0,0,0,0,0,10664960,17408,10682368,10664960,10664960,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999592,0,0,0.008681,1.958085,1,1,1,8,15,16,0,0,11269760,11.484567,1.803960,2358,3567
V9,3,ctl-V9-s3-khkw_split,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_09_features_30,3,16384,8,256,32,524288,16,8192,512,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,441560,313776,127784,4942592,5020416,0.984498,0,77824,0.000000,77824,4980736,0,0,0,0,0,0,2033984,12608,2046592,2033984,2033984,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999592,0,0,0.008681,0.372036,1,1,1,8,15,16,0,0,10274432,23.268484,1.460353,2358,3567
V9,3,ctl-V9-s3-split_cin,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_09_features_30,3,16384,8,256,32,524288,16,8192,512,64,16,4,1,split_cin,32,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,667984,313776,354208,4803328,5020416,0.956759,0,217088,0.000000,217088,13893632,0,0,0,0,0,0,5655808,13568,5669376,5655808,5655808,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999592,0,0,0.008681,1.037785,1,1,1,8,15,16,0,0,10692224,16.006707,1.576932,2358,3567
V9,4,ctl-V9-s4-block_pack,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_09_features_30,4,16384,8,256,32,524288,16,8192,512,64,16,4,1,block_pack,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,970384,302864,667520,4436224,4845824,0.915474,0,409600,0.000000,409600,26214400,0,0,0,0,0,0,10664960,17408,10682368,10664960,10664960,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999577,0,0,0.011719,2.028633,1,1,1,8,15,16,0,0,10920576,11.253871,1.793299,2274,3431
V9,4,ctl-V9-s4-khkw_split,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_09_features_30,4,16384,8,256,32,524288,16,8192,512,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,430648,302864,127784,4768000,4845824,0.983940,0,77824,0.000000,77824,4980736,0,0,0,0,0,0,2033984,12608,2046592,2033984,2033984,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999577,0,0,0.011719,0.385440,1,1,1,8,15,16,0,0,9925248,23.047240,1.406023,2274,3431
V9,4,ctl-V9-s4-split_cin,26ef6f0,cache,layout_control,loas,16,vgg16_T4_n5,layer_09_features_30,4,16384,8,256,32,524288,16,8192,512,64,16,4,1,split_cin,32,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,657072,302864,354208,4628736,4845824,0.955201,0,217088,0.000000,217088,13893632,0,0,0,0,0,0,5655808,13568,5669376,5655808,5655808,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999577,0,0,0.011719,1.075176,1,1,1,8,15,16,0,0,10343040,15.741106,1.526349,2274,3431
