_tag,_sample,_config,run_id,git_commit,arm,tier,arch,n_cores,workload,layer,sample_idx,l1_size_bytes,l1_assoc,l1_num_lines,l1_num_sets,l2_size_bytes,l2_assoc,l2_num_lines,l2_num_sets,line_size_bytes,cin_block,cout_block,weight_bytes,layout,cin_lo_blocks,l1_mshrs,l1_tgts_per_mshr,l2_mshrs,l2_tgts_per_mshr,l1_demand_reserve,prefetch_policy,prefetch_distance,l1_latency,l1_ii,l2_latency,l2_to_l1_latency,l2_miss_latency,l2_banks,l2_ii,dram_ii,core_accept_ii,inclusion,policy,total_cycles,tick_base_total,stretch_cycles,l1_hits,l1_accesses,l1_hit_rate,l2_hits,l2_accesses,l2_hit_rate,dram_accesses,dram_bytes,stall_l1_slot,stall_l1_line,stall_l1_port,stall_l2_slot,stall_l2_line,stall_l2_port,stall_channel,stall_barrier,stall_total,core_stall_sum,fetch_latency_sum,hidden_latency,hidden_fraction,pf_issued,pf_timely,pf_late,pf_wasted,pf_dropped_array_hit,pf_dropped_matching,pf_dropped_no_slot,pf_dropped_targets_full,pf_dropped_reserve,pf_coverage,pf_coverage_ceiling,pf_budget_exhausted,pf_pollution_evictions,padding_fraction,port_bound_threshold,l1_mshr_occ_p50,l1_mshr_occ_p95,l1_mshr_occ_max,l2_mshr_occ_p50,l2_mshr_occ_p95,l2_mshr_occ_max,max_wait_depth,hits_downgraded_to_miss,events,events_per_cycle,sim_wall_seconds,distinct_addr_per_core_tile_p50,distinct_addr_per_core_tile_max
R16,0,C6,w5-R16-s0-C6-split_cin,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,0,16384,8,256,32,1966080,16,30720,1920,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,10,0,100,1,1,1,1,non_inclusive,lru,877221,123108,754113,1268633,1969728,0.644065,912,976,0.934426,18432,1179648,0,0,660317,0,0,11332135,7520,66860,12066832,11999972,32804959,20804987,0.634202,1968704,92105,700119,0,16828,1159652,0,0,0,0.402200,0.999480,0,0,0.110460,35.593493,2,3,5,17,19,20,45,0,7530887,8.584937,1.525675,1842,2854
R16,1,C2,w5-R16-s1-C2-block_pack,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,1,16384,8,1024,128,1966080,16,122880,7680,16,1,16,1,block_pack,-1,16,20,20,12,1,none,0,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2355338,125280,2230058,0,2004480,0.000000,1940448,2004480,0.968056,64032,1024512,0,0,0,0,0,28565820,7061636,54496,35681952,35627456,35627456,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999489,0,0,0.000000,100.000000,1,1,1,9,15,16,0,0,8082016,3.431361,1.155086,1875,2873
R16,1,C2,w5-R16-s1-C2-split_cin,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,1,16384,8,1024,128,1966080,16,122880,7680,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2290582,125280,2165302,64976,2004480,0.032415,1875472,1939504,0.966985,64032,1024512,0,0,0,0,0,27505388,7059635,80833,34645856,34565023,34565023,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999489,0,0,0.000000,96.758461,1,1,1,9,15,16,0,0,7952064,3.471635,1.193968,1875,2873
R16,1,C3,w5-R16-s1-C3-block_pack,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,1,16384,1024,1024,1,1966080,16,122880,7680,16,1,16,1,block_pack,-1,16,20,20,12,1,none,0,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2311008,125280,2185728,45280,2004480,0.022589,1895168,1959200,0.967317,64032,1024512,0,0,0,0,0,27852568,7060766,59338,34972672,34913334,34913334,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999489,0,0,0.000000,97.741060,1,1,1,9,15,16,0,0,7991456,3.457996,11.968684,1875,2873
R16,1,C3,w5-R16-s1-C3-split_cin,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,1,16384,1024,1024,1,1966080,16,122880,7680,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2311008,125280,2185728,45280,2004480,0.022589,1895168,1959200,0.967317,64032,1024512,0,0,0,0,0,27852568,7060766,59338,34972672,34913334,34913334,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999489,0,0,0.000000,97.741060,1,1,1,9,15,16,0,0,7991456,3.457996,13.204339,1875,2873
R16,1,C4,w5-R16-s1-C4-block_pack,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,1,16384,8,256,32,1966080,16,30720,1920,64,4,16,1,block_pack,-1,16,20,20,12,1,none,0,0,1,10,0,100,1,1,1,1,non_inclusive,lru,921229,125280,795949,1205696,2004480,0.601501,780352,798784,0.976925,18432,1179648,0,0,0,0,0,10470432,2028475,237301,12736208,12498907,12498907,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999489,0,0,0.131510,39.849936,1,1,1,9,15,16,0,0,5625024,6.106000,0.852659,1875,2873
R16,1,C4,w5-R16-s1-C4-split_cin,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,1,16384,8,256,32,1966080,16,30720,1920,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,10,0,100,1,1,1,1,non_inclusive,lru,915917,125280,790637,1211632,2004480,0.604462,774416,792848,0.976752,18432,1179648,0,0,0,0,0,10386685,2028475,236056,12651216,12415160,12415160,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999489,0,0,0.131510,39.553799,1,1,1,9,15,16,0,0,5613152,6.128451,0.840309,1875,2873
R16,1,C5,w5-R16-s1-C5-block_pack,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,1,16384,8,1024,128,1966080,16,122880,7680,16,1,16,1,block_pack,-1,16,20,20,12,1,next_burst,4,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2221789,125280,2096509,66544,2004480,0.033198,960,1024,0.937500,64032,1024512,0,0,41386,0,0,33433894,7520,62368,33545168,33482800,175274164,141791364,0.808969,2003456,66544,1936912,0,0,0,0,0,0,0.999489,0.999489,0,0,0.000000,96.680236,4,5,5,15,19,20,60,0,10137714,4.562861,1.807166,1875,2873
R16,1,C5,w5-R16-s1-C5-split_cin,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,1,16384,8,1024,128,1966080,16,122880,7680,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2158180,125280,2032900,178691,2004480,0.089146,960,1024,0.937500,64032,1024512,0,0,82529,0,0,32361857,7520,75518,32527424,32451906,167003486,134551580,0.805681,2003456,113715,1824765,0,64976,0,0,0,0,0.967074,0.999489,0,0,0.000000,91.085419,4,5,5,15,19,20,60,0,10007955,4.637220,1.823481,1875,2873
R16,1,C6,w5-R16-s1-C6-block_pack,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,1,16384,8,256,32,1966080,16,30720,1920,64,4,16,1,block_pack,-1,16,20,20,12,1,next_burst,4,0,1,10,0,100,1,1,1,1,non_inclusive,lru,881402,125280,756122,1303099,2004480,0.650093,960,1024,0.937500,18432,1179648,0,0,689227,0,0,11333987,7520,68242,12098976,12030734,32223867,20193133,0.626651,2003456,97403,700357,0,5022,1200674,0,0,0,0.397989,0.999489,0,0,0.131510,34.990671,2,3,5,17,19,20,44,0,7646142,8.674977,1.558181,1875,2873
