_tag,_sample,run_id,git_commit,arm,tier,arch,n_cores,workload,layer,sample_idx,l1_size_bytes,l1_assoc,l1_num_lines,l1_num_sets,l2_size_bytes,l2_assoc,l2_num_lines,l2_num_sets,line_size_bytes,cin_block,cout_block,weight_bytes,layout,cin_lo_blocks,l1_mshrs,l1_tgts_per_mshr,l2_mshrs,l2_tgts_per_mshr,l1_demand_reserve,prefetch_policy,prefetch_distance,l1_latency,l1_ii,l2_latency,l2_to_l1_latency,l2_miss_latency,l2_banks,l2_ii,dram_ii,core_accept_ii,inclusion,policy,total_cycles,tick_base_total,stretch_cycles,l1_hits,l1_accesses,l1_hit_rate,l2_hits,l2_accesses,l2_hit_rate,dram_accesses,dram_bytes,stall_l1_slot,stall_l1_line,stall_l1_port,stall_l2_slot,stall_l2_line,stall_l2_port,stall_channel,stall_barrier,stall_total,core_stall_sum,fetch_latency_sum,hidden_latency,hidden_fraction,pf_issued,pf_timely,pf_late,pf_wasted,pf_dropped_array_hit,pf_dropped_matching,pf_dropped_no_slot,pf_dropped_targets_full,pf_dropped_reserve,pf_coverage,pf_coverage_ceiling,pf_budget_exhausted,pf_pollution_evictions,padding_fraction,port_bound_threshold,l1_mshr_occ_p50,l1_mshr_occ_p95,l1_mshr_occ_max,l2_mshr_occ_p50,l2_mshr_occ_p95,l2_mshr_occ_max,max_wait_depth,hits_downgraded_to_miss,events,events_per_cycle,sim_wall_seconds,distinct_addr_per_core_tile_p50,distinct_addr_per_core_tile_max
R16,1,l2cap-R16-s1,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,1,16384,8,256,32,8388608,16,131072,8192,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,163996,125280,38716,1965568,2004480,0.980587,20480,38912,0.526316,18432,1179648,0,0,0,0,0,125536,481152,13792,620480,606688,606688,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999489,0,0,0.131510,0.465900,1,1,1,8,15,16,0,0,4105280,25.032806,0.594220,1875,2873
R16,1,l2cap-R16-s1,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,1,16384,8,256,32,16777216,16,262144,16384,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,163996,125280,38716,1965568,2004480,0.980587,20480,38912,0.526316,18432,1179648,0,0,0,0,0,125536,481152,13792,620480,606688,606688,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999489,0,0,0.131510,0.465900,1,1,1,8,15,16,0,0,4105280,25.032806,0.596392,1875,2873
R16,2,l2cap-R16-s2,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,2,16384,8,256,32,524288,16,8192,512,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,190464,126572,63892,1986240,2025152,0.980786,0,38912,0.000000,38912,2490368,0,0,0,0,0,0,1016992,6304,1023296,1016992,1016992,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999494,0,0,0.139540,0.461145,1,1,1,8,15,16,0,0,4167104,21.878696,0.609146,1904,2925
R16,2,l2cap-R16-s2,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,2,16384,8,256,32,1048576,16,16384,1024,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,190464,126572,63892,1986240,2025152,0.980786,0,38912,0.000000,38912,2490368,0,0,0,0,0,0,1016992,6304,1023296,1016992,1016992,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999494,0,0,0.139540,0.461145,1,1,1,8,15,16,0,0,4167104,21.878696,0.609889,1904,2925
R16,2,l2cap-R16-s2,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,2,16384,8,256,32,2097152,16,32768,2048,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,165056,126572,38484,1986240,2025152,0.980786,20480,38912,0.526316,18432,1179648,0,0,0,0,0,122340,481152,13276,616768,603492,603492,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999494,0,0,0.139540,0.461145,1,1,1,8,15,16,0,0,4146624,25.122528,0.601039,1904,2925
R16,2,l2cap-R16-s2,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,2,16384,8,256,32,4194304,16,65536,4096,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,165056,126572,38484,1986240,2025152,0.980786,20480,38912,0.526316,18432,1179648,0,0,0,0,0,122340,481152,13276,616768,603492,603492,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999494,0,0,0.139540,0.461145,1,1,1,8,15,16,0,0,4146624,25.122528,0.599766,1904,2925
R16,2,l2cap-R16-s2,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,2,16384,8,256,32,8388608,16,131072,8192,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,165056,126572,38484,1986240,2025152,0.980786,20480,38912,0.526316,18432,1179648,0,0,0,0,0,122340,481152,13276,616768,603492,603492,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999494,0,0,0.139540,0.461145,1,1,1,8,15,16,0,0,4146624,25.122528,0.601143,1904,2925
R16,2,l2cap-R16-s2,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,2,16384,8,256,32,16777216,16,262144,16384,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,165056,126572,38484,1986240,2025152,0.980786,20480,38912,0.526316,18432,1179648,0,0,0,0,0,122340,481152,13276,616768,603492,603492,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999494,0,0,0.139540,0.461145,1,1,1,8,15,16,0,0,4146624,25.122528,0.602336,1904,2925
R16,3,l2cap-R16-s3,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,3,16384,8,256,32,524288,16,8192,512,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,189904,126012,63892,1977280,2016192,0.980700,0,38912,0.000000,38912,2490368,0,0,0,0,0,0,1016992,6304,1023296,1016992,1016992,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999492,0,0,0.101128,0.463194,1,1,1,8,15,16,0,0,4149184,21.848850,0.605136,1914,2968
R16,3,l2cap-R16-s3,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,3,16384,8,256,32,1048576,16,16384,1024,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,189904,126012,63892,1977280,2016192,0.980700,0,38912,0.000000,38912,2490368,0,0,0,0,0,0,1016992,6304,1023296,1016992,1016992,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999492,0,0,0.101128,0.463194,1,1,1,8,15,16,0,0,4149184,21.848850,0.604766,1914,2968
R16,3,l2cap-R16-s3,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,3,16384,8,256,32,2097152,16,32768,2048,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,164432,126012,38420,1977280,2016192,0.980700,20480,38912,0.526316,18432,1179648,0,0,0,0,0,121224,481152,13368,615744,602376,602376,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999492,0,0,0.101128,0.463194,1,1,1,8,15,16,0,0,4128704,25.108884,0.600732,1914,2968
R16,3,l2cap-R16-s3,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,3,16384,8,256,32,4194304,16,65536,4096,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,164432,126012,38420,1977280,2016192,0.980700,20480,38912,0.526316,18432,1179648,0,0,0,0,0,121224,481152,13368,615744,602376,602376,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999492,0,0,0.101128,0.463194,1,1,1,8,15,16,0,0,4128704,25.108884,0.600367,1914,2968
R16,3,l2cap-R16-s3,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,3,16384,8,256,32,8388608,16,131072,8192,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,164432,126012,38420,1977280,2016192,0.980700,20480,38912,0.526316,18432,1179648,0,0,0,0,0,121224,481152,13368,615744,602376,602376,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999492,0,0,0.101128,0.463194,1,1,1,8,15,16,0,0,4128704,25.108884,0.600374,1914,2968
R16,3,l2cap-R16-s3,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,3,16384,8,256,32,16777216,16,262144,16384,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,164432,126012,38420,1977280,2016192,0.980700,20480,38912,0.526316,18432,1179648,0,0,0,0,0,121224,481152,13368,615744,602376,602376,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999492,0,0,0.101128,0.463194,1,1,1,8,15,16,0,0,4128704,25.108884,0.603534,1914,2968
R16,4,l2cap-R16-s4,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,4,16384,8,256,32,524288,16,8192,512,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,187648,123756,63892,1941184,1980096,0.980348,0,38912,0.000000,38912,2490368,0,0,0,0,0,0,1016992,6304,1023296,1016992,1016992,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999483,0,0,0.123264,0.471638,1,1,1,8,15,16,0,0,4076992,21.726808,0.598953,1882,2891
R16,4,l2cap-R16-s4,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,4,16384,8,256,32,1048576,16,16384,1024,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,187648,123756,63892,1941184,1980096,0.980348,0,38912,0.000000,38912,2490368,0,0,0,0,0,0,1016992,6304,1023296,1016992,1016992,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999483,0,0,0.123264,0.471638,1,1,1,8,15,16,0,0,4076992,21.726808,0.602717,1882,2891
R16,4,l2cap-R16-s4,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,4,16384,8,256,32,2097152,16,32768,2048,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,162452,123756,38696,1941184,1980096,0.980348,20480,38912,0.526316,18432,1179648,0,0,0,0,0,126788,481152,12220,620160,607940,607940,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999483,0,0,0.123264,0.471638,1,1,1,8,15,16,0,0,4056512,24.970527,0.591589,1882,2891
R16,4,l2cap-R16-s4,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,4,16384,8,256,32,4194304,16,65536,4096,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,162452,123756,38696,1941184,1980096,0.980348,20480,38912,0.526316,18432,1179648,0,0,0,0,0,126788,481152,12220,620160,607940,607940,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999483,0,0,0.123264,0.471638,1,1,1,8,15,16,0,0,4056512,24.970527,0.591201,1882,2891
R16,4,l2cap-R16-s4,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,4,16384,8,256,32,8388608,16,131072,8192,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,162452,123756,38696,1941184,1980096,0.980348,20480,38912,0.526316,18432,1179648,0,0,0,0,0,126788,481152,12220,620160,607940,607940,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999483,0,0,0.123264,0.471638,1,1,1,8,15,16,0,0,4056512,24.970527,0.590884,1882,2891
R16,4,l2cap-R16-s4,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,4,16384,8,256,32,16777216,16,262144,16384,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,162452,123756,38696,1941184,1980096,0.980348,20480,38912,0.526316,18432,1179648,0,0,0,0,0,126788,481152,12220,620160,607940,607940,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999483,0,0,0.123264,0.471638,1,1,1,8,15,16,0,0,4056512,24.970527,0.595007,1882,2891
R9,0,l2cap-R9-s0,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_09_layer2_0_conv2,0,16384,8,256,32,524288,16,8192,512,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,93992,86384,7608,1377536,1382144,0.996666,0,4608,0.000000,4608,294912,0,0,0,0,0,0,120768,3008,123776,120768,120768,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.998518,0,0,0.000434,0.080015,1,1,1,11,15,16,0,0,2778240,29.558260,0.398409,737,902
R9,0,l2cap-R9-s0,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_09_layer2_0_conv2,0,16384,8,256,32,1048576,16,16384,1024,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,93992,86384,7608,1377536,1382144,0.996666,0,4608,0.000000,4608,294912,0,0,0,0,0,0,120768,3008,123776,120768,120768,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.998518,0,0,0.000434,0.080015,1,1,1,11,15,16,0,0,2778240,29.558260,0.396640,737,902
R9,0,l2cap-R9-s0,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_09_layer2_0_conv2,0,16384,8,256,32,2097152,16,32768,2048,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,93992,86384,7608,1377536,1382144,0.996666,0,4608,0.000000,4608,294912,0,0,0,0,0,0,120768,3008,123776,120768,120768,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.998518,0,0,0.000434,0.080015,1,1,1,11,15,16,0,0,2778240,29.558260,0.399050,737,902
R9,0,l2cap-R9-s0,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_09_layer2_0_conv2,0,16384,8,256,32,4194304,16,65536,4096,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,93992,86384,7608,1377536,1382144,0.996666,0,4608,0.000000,4608,294912,0,0,0,0,0,0,120768,3008,123776,120768,120768,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.998518,0,0,0.000434,0.080015,1,1,1,11,15,16,0,0,2778240,29.558260,0.398569,737,902
R9,0,l2cap-R9-s0,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_09_layer2_0_conv2,0,16384,8,256,32,8388608,16,131072,8192,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,93992,86384,7608,1377536,1382144,0.996666,0,4608,0.000000,4608,294912,0,0,0,0,0,0,120768,3008,123776,120768,120768,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.998518,0,0,0.000434,0.080015,1,1,1,11,15,16,0,0,2778240,29.558260,0.398937,737,902
R9,0,l2cap-R9-s0,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_09_layer2_0_conv2,0,16384,8,256,32,16777216,16,262144,16384,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,93992,86384,7608,1377536,1382144,0.996666,0,4608,0.000000,4608,294912,0,0,0,0,0,0,120768,3008,123776,120768,120768,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.998518,0,0,0.000434,0.080015,1,1,1,11,15,16,0,0,2778240,29.558260,0.397747,737,902
R9,1,l2cap-R9-s1,26ef6f0,cache,l2_capacity,loas,16,resnet19_T4_n5,layer_09_layer2_0_conv2,1,16384,8,256,32,524288,16,8192,512,64,16,4,1,khkw_split,-1,16,20,32,12,1,none,0,0,1,2,0,24,1,1,1,1,non_inclusive,lru,74518,66910,7608,1065952,1070560,0.995696,0,4608,0.000000,4608,294912,0,0,0,0,0,0,120768,3008,123776,120768,120768,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.998087,0,0,0.062934,0.103303,1,1,1,11,15,16,0,0,2155072,28.920154,0.317756,542,768
