_tag,_sample,_config,run_id,git_commit,arm,tier,arch,n_cores,workload,layer,sample_idx,l1_size_bytes,l1_assoc,l1_num_lines,l1_num_sets,l2_size_bytes,l2_assoc,l2_num_lines,l2_num_sets,line_size_bytes,cin_block,cout_block,weight_bytes,layout,cin_lo_blocks,l1_mshrs,l1_tgts_per_mshr,l2_mshrs,l2_tgts_per_mshr,l1_demand_reserve,prefetch_policy,prefetch_distance,l1_latency,l1_ii,l2_latency,l2_to_l1_latency,l2_miss_latency,l2_banks,l2_ii,dram_ii,core_accept_ii,inclusion,policy,total_cycles,tick_base_total,stretch_cycles,l1_hits,l1_accesses,l1_hit_rate,l2_hits,l2_accesses,l2_hit_rate,dram_accesses,dram_bytes,stall_l1_slot,stall_l1_line,stall_l1_port,stall_l2_slot,stall_l2_line,stall_l2_port,stall_channel,stall_barrier,stall_total,core_stall_sum,fetch_latency_sum,hidden_latency,hidden_fraction,pf_issued,pf_timely,pf_late,pf_wasted,pf_dropped_array_hit,pf_dropped_matching,pf_dropped_no_slot,pf_dropped_targets_full,pf_dropped_reserve,pf_coverage,pf_coverage_ceiling,pf_budget_exhausted,pf_pollution_evictions,padding_fraction,port_bound_threshold,l1_mshr_occ_p50,l1_mshr_occ_p95,l1_mshr_occ_max,l2_mshr_occ_p50,l2_mshr_occ_p95,l2_mshr_occ_max,max_wait_depth,hits_downgraded_to_miss,events,events_per_cycle,sim_wall_seconds,distinct_addr_per_core_tile_p50,distinct_addr_per_core_tile_max
V8,0,C3,w5b-V8-s0-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,0,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,9032820,162352,8870468,113536,2597632,0.043707,145216,2484096,0.058458,2338880,37422080,0,0,0,0,0,1505938,140376728,46870,141929536,141882666,141882666,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999212,0,0,0.000000,47.814625,1,1,1,11,15,16,0,0,12502464,1.384115,25.361835,1226,1875
V8,0,C4,w5b-V8-s0-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,0,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,5459392,162352,5297040,1185600,2597632,0.456416,0,1412032,0.000000,1412032,90370048,0,0,0,0,0,0,84737280,17408,84754688,84737280,84737280,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999212,0,0,0.104167,27.179216,1,1,1,8,15,16,0,0,9431488,1.727571,2.419540,1226,1875
V8,0,C5,w5b-V8-s0-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,0,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,7134102,162352,6971750,346212,2597632,0.133280,0,2048,0.000000,2373152,37970432,0,0,106478,0,0,111174666,138240,130664,111550048,111419384,539785052,428365668,0.793586,2595584,159652,2249372,0,186560,0,0,0,0,0.927392,0.999212,0,0,0.000000,43.336008,4,5,5,16,18,20,60,0,17356502,2.432892,5.007423,1226,1875
V8,0,C6,w5b-V8-s0-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,0,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,4251170,162352,4088818,1395022,2597632,0.537036,0,1952,0.000000,1412032,90370048,0,0,668904,0,0,64496326,131760,126146,65423136,65296990,211483404,146186414,0.691243,2595584,209422,1200658,0,22828,1162676,0,0,0,0.542833,0.999212,0,0,0.104167,23.148198,2,4,5,16,17,20,57,0,13433972,3.160065,3.901989,1226,1875
V8,1,C2,w5b-V8-s1-C2-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,1,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,8076214,148272,7927942,217856,2372352,0.091831,50240,2154496,0.023319,2104256,33668096,0,0,0,0,0,525250,126291068,32802,126849120,126816318,126816318,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999137,0,0,0.000000,45.408439,1,1,1,12,15,16,0,0,11158080,1.381598,2.889314,1125,1696
V8,1,C3,w5b-V8-s1-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,1,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,7988522,148272,7840250,142080,2372352,0.059890,170368,2230272,0.076389,2059904,32958464,0,0,0,0,0,1756014,123638284,51750,125446048,125394298,125394298,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999137,0,0,0.000000,47.005503,1,1,1,11,15,16,0,0,11265280,1.410183,22.286846,1125,1696
V8,1,C4,w5b-V8-s1-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,1,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,5316432,148272,5168160,994688,2372352,0.419283,0,1377664,0.000000,1377664,88170496,0,0,0,0,0,0,82675200,17408,82692608,82675200,82675200,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999137,0,0,0.222850,29.035826,1,1,1,8,15,16,0,0,8877824,1.669884,2.079392,1125,1696
V8,1,C5,w5b-V8-s1-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,1,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,6324398,148272,6176126,398432,2372352,0.167948,0,1920,0.000000,2104256,33668096,0,0,138160,0,0,98375904,129600,176400,98820064,98643664,471640874,372997210,0.790850,2370304,180576,1972000,0,217728,0,0,0,0,0.907359,0.999137,0,0,0.000000,41.602595,4,5,5,16,17,20,60,0,15629598,2.471318,4.746030,1125,1696
V8,1,C6,w5b-V8-s1-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,1,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,4148764,148272,4000492,1190902,2372352,0.501992,0,1952,0.000000,1377664,88170496,0,0,534608,0,0,63213256,131760,130296,64009920,63879624,214929344,151049720,0.702788,2370304,196214,1179498,0,20372,974220,0,0,0,0.579894,0.999137,0,0,0.222850,24.900394,2,4,5,16,17,20,58,0,12621948,3.042339,3.685879,1125,1696
V8,2,C2,w5b-V8-s2-C2-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,7759738,146200,7613538,267744,2339200,0.114460,51168,2071456,0.024701,2020288,32324608,0,0,0,0,0,533290,121252320,33046,121818656,121785610,121785610,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999124,0,0,0.000000,44.277018,1,1,1,12,15,16,0,0,10841728,1.397177,2.788182,1089,1666
